block_id,p_star,y,hi,h,prime_log_sum,theta_local_error,theta_local_sum_from_sieve,prime_log_sum_check_delta,theta_local_norm,theta_start_error,theta_end_error,theta_end_norm,theta_pstar_error,theta_pstar_norm,theta_start_sign,theta_end_sign,theta_local_sign,theta_crosses_sign,Q_max,near_forbidden_proxy,post_Q,cp_ratio,d_worst,is_tail,scale_bin,depth_bin,mu_bin
1102,18001811,18001810,18001811,1,16.705982921910593,15.705982921910593,16.70598292350769,-1.5970975653090136e-09,0.05627571929250248,-2481.641752962023,-2465.9357700385153,-0.0020824740355918194,-2465.9357700385153,-0.0020824740355918194,negative,negative,positive,False,0.0615526936475914,False,0.0,0.0615526936475914,0.5008829868721751,False,p<100M,0.50-0.55,>=1.00
1103,33902461,33902460,33902461,1,17.33899816558593,16.33899816558593,17.338998168706894,-3.1209630435569125e-09,0.05434723113697567,-3303.56312212348,-3287.224123954773,-0.0018778707683162058,-3287.224123954773,-0.0018778707683162058,negative,negative,positive,False,0.0586781115263028,False,0.0,0.0586781115263028,0.5008833755946928,False,p<100M,0.50-0.55,>=1.00
1104,108583633,108583632,108583633,1,18.503031245082425,17.503031245082425,18.503031238913536,6.168889399305044e-09,0.051124315188184485,-5807.1952290683985,-5789.692197829485,-0.001622884181286414,-5789.692197829485,-0.001622884181286414,negative,negative,positive,False,0.055383249382152,False,0.0,0.055383249382152,0.5008799690461702,False,100M<=p<500M,0.50-0.55,>=1.00
1105,30799543,30799542,30799543,1,17.243010410171387,16.243010410171387,17.24301040917635,9.950369417310867e-10,0.05463114990321518,-3151.4254914857447,-3135.1824810765684,-0.0019000477120215365,-3135.1824810765684,-0.0019000477120215365,negative,negative,positive,False,0.0589063417634296,False,0.0,0.0589063417634296,0.5008728574284637,False,p<100M,0.50-0.55,>=1.00
1106,108548933,108548932,108548933,1,18.50271162466864,17.50271162466864,18.50271162390709,7.61549046046639e-10,0.051125147865305934,-5781.573667243123,-5764.070955619216,-0.0016160164548878896,-5764.070955619216,-0.0016160164548878896,negative,negative,positive,False,0.054595234329025,False,0.0,0.054595234329025,0.500860619492385,False,100M<=p<500M,0.50-0.55,>=1.00
1107,178014149,178014148,178014149,1,18.99737359386134,17.99737359386134,18.997373580932617,1.2928722981087049e-08,0.049868006227432565,-7309.803254365921,-7291.805880784988,-0.0015143306425481882,-7291.805880784988,-0.0015143306425481882,negative,negative,positive,False,0.0522691062283668,False,0.0,0.0522691062283668,0.5008586977631109,False,100M<=p<500M,0.50-0.55,0.25-0.50
1108,33930191,33930190,33930191,1,17.339815765981232,16.339815765981232,17.339815765619278,3.6195402230987384e-10,0.054344825406647895,-3325.188659325242,-3308.8488435596228,-0.0018892734354576932,-3308.8488435596228,-0.0018892734354576932,negative,negative,positive,False,0.0590885232164182,False,0.0,0.0590885232164182,0.5008572679721955,False,p<100M,0.50-0.55,>=1.00
1109,187509859,187509858,187509859,1,19.04934198332572,18.04934198332572,19.04934197664261,6.6831127298883075e-09,0.049739500148687464,-7492.199832648039,-7474.150490671396,-0.0015041454258161162,-7474.150490671396,-0.0015041454258161162,negative,negative,positive,False,0.0532746905385066,False,0.0,0.0532746905385066,0.5008560900853362,False,100M<=p<500M,0.50-0.55,>=1.00
1110,108549031,108549030,108549031,1,18.50271252748687,17.50271252748687,18.502712532877922,-5.391051161041105e-09,0.051125145513240114,-5768.5573961138725,-5751.054683580995,-0.0016123663242386679,-5751.054683580995,-0.0016123663242386679,negative,negative,positive,False,0.0548105176332126,False,0.0,0.0548105176332126,0.5008517608975238,False,100M<=p<500M,0.50-0.55,>=1.00
1111,179400083,179400082,179400083,1,19.00512897024215,18.00512897024215,19.005128979682922,-9.440771719937402e-09,0.04984878694459576,-7310.934867948294,-7292.929738968611,-0.0015074713518372655,-7292.929738968611,-0.0015074713518372655,negative,negative,positive,False,0.0529513872404459,False,0.0,0.0529513872404459,0.5008501918465955,False,100M<=p<500M,0.50-0.55,0.50-1.00
1112,30775301,30775300,30775301,1,17.242223010653085,16.242223010653085,17.242223009467125,1.1859597748298256e-09,0.05463349113898724,-3135.302284024656,-3119.0600610151887,-0.0018911939380196676,-3119.0600610151887,-0.0018911939380196676,negative,negative,positive,False,0.0575445522104413,False,0.0,0.0575445522104413,0.5008488131269995,False,p<100M,0.50-0.55,0.25-0.50
1113,108547793,108547792,108547793,1,18.50270112243748,17.50270112243748,18.502701118588448,3.8490313158945355e-09,0.05112517522624347,-5788.741445735097,-5771.2387446165085,-0.001618036351377917,-5771.2387446165085,-0.001618036351377917,negative,negative,positive,False,0.0551923003132832,False,0.0,0.0551923003132832,0.5008467533487649,False,100M<=p<500M,0.50-0.55,>=1.00
1114,604357543,604357542,604357543,1,20.219676539369978,19.219676539369978,20.21967649459839,4.4771589102765574e-08,0.04701080271051371,-13255.20798254013,-13235.988306045532,-0.001316924853175572,-13235.988306045532,-0.001316924853175572,negative,negative,positive,False,0.0502820747847901,False,0.0,0.0502820747847901,0.5008396210238514,True,p>=500M,0.50-0.55,>=1.00
1115,109467443,109467442,109467443,1,18.511137738810312,17.511137738810312,18.51113773882389,-1.3578471680375515e-11,0.051103205130477995,-5792.277314051986,-5774.766176313162,-0.0016107409225268377,-5774.766176313162,-0.0016107409225268377,negative,negative,positive,False,0.05439436807557,False,0.0,0.05439436807557,0.5008284604115094,False,100M<=p<500M,0.50-0.55,0.50-1.00
1116,33921493,33921492,33921493,1,17.33955938324952,16.33955938324952,17.339559383690357,-4.4083847683396016e-10,0.05434557977156138,-3279.6929250732064,-3263.353365689516,-0.0018635905900383667,-3263.353365689516,-0.0018635905900383667,negative,negative,positive,False,0.0575180001629738,False,0.0,0.0575180001629738,0.5008244220287054,False,p<100M,0.50-0.55,0.50-1.00
1117,179604479,179604478,179604479,1,19.0062676522742,18.0062676522742,19.00626766681671,-1.4542511195259067e-08,0.04984596631898588,-7338.644988626242,-7320.638720959425,-0.0015121563984648134,-7320.638720959425,-0.0015121563984648134,negative,negative,positive,False,0.0533605890133977,False,0.0,0.0533605890133977,0.5008223358255619,False,100M<=p<500M,0.50-0.55,>=1.00
1118,17590163,17590162,17590163,1,16.682850383299574,15.682850383299574,16.682850383222103,7.747047447992372e-11,0.05634877633396915,-2403.3871316052973,-2387.704281222075,-0.0020455264346068247,-2387.704281222075,-0.0020455264346068247,negative,negative,positive,False,0.0601487557243022,False,0.0,0.0601487557243022,0.5008213028815934,False,p<100M,0.50-0.55,0.50-1.00
1119,30802271,30802270,30802271,1,17.243098978991835,16.243098978991835,17.243098977953196,1.0386393967110052e-09,0.05463088656720488,-3137.7797216251493,-3121.536622647196,-0.0018916745608356822,-3121.536622647196,-0.0018916745608356822,negative,negative,positive,False,0.0582828772431081,False,0.0,0.0582828772431081,0.5008181477519538,False,p<100M,0.50-0.55,0.50-1.00
1120,178894409,178894408,178894409,1,19.00230629589445,18.00230629589445,19.002306282520294,1.3374155116707698e-08,0.04985578035405208,-7306.9726139009,-7288.97030761838,-0.0015092290948253409,-7288.97030761838,-0.0015092290948253409,negative,negative,positive,False,0.0527444806986635,False,0.0,0.0527444806986635,0.500811630936663,False,100M<=p<500M,0.50-0.55,0.50-1.00
1121,178036589,178036588,178036589,1,18.99749964331236,17.99749964331236,18.997499644756317,-1.443957842184318e-09,0.049867693735092485,-7313.828866571188,-7295.831366926432,-0.0015150510430177603,-7295.831366926432,-0.0015150510430177603,negative,negative,positive,False,0.0530767721992064,False,0.0,0.0530767721992064,0.500810722241014,False,100M<=p<500M,0.50-0.55,0.50-1.00
1122,187494079,187494078,187494079,1,19.04925782420945,18.04925782420945,19.049257814884186,9.32526589281224e-09,0.04973970772159041,-7465.970556199551,-7447.921298384666,-0.0014989432143637268,-7447.921298384666,-0.0014989432143637268,negative,negative,positive,False,0.0522201061251438,False,0.0,0.0522201061251438,0.5008084213747052,False,100M<=p<500M,0.50-0.55,0.25-0.50
1123,187420817,187420816,187420817,1,19.048867004843707,18.048867004843707,19.048867017030716,-1.2187008735509153e-08,0.049740671674374425,-7466.668276667595,-7448.619409650564,-0.0014994382030216905,-7448.619409650564,-0.0014994382030216905,negative,negative,positive,False,0.053034220917429,False,0.0,0.053034220917429,0.5008061593942718,False,100M<=p<500M,0.50-0.55,>=1.00
1124,3241151,3241150,3241151,1,14.991439071596847,13.991439071596847,14.99143907148391,1.1293721513538912e-10,0.06225521503156361,-1081.4072038140148,-1067.4157647425309,-0.002638136922988506,-1067.4157647425309,-0.002638136922988506,negative,negative,positive,False,0.0669522536547854,False,0.0,0.0669522536547854,0.5008038476247578,False,p<100M,0.50-0.55,0.50-1.00
1125,178014073,178014072,178014073,1,18.99737316692889,17.99737316692889,18.997373163700104,3.2287879037085077e-09,0.049868007285858086,-7309.792747527361,-7291.795374363661,-0.0015143288519418906,-7291.795374363661,-0.0015143288519418906,negative,negative,positive,False,0.0528549473289295,False,0.0,0.0528549473289295,0.5008052450607541,False,100M<=p<500M,0.50-0.55,0.50-1.00
1126,109494269,109494268,109494269,1,18.51138276795161,17.51138276795161,18.511382773518562,-5.566953120705875e-09,0.05110256732242131,-5795.458223238587,-5777.946840465069,-0.0016113880016208966,-5777.946840465069,-0.0016113880016208966,negative,negative,positive,False,0.0541033015819134,False,0.0,0.0541033015819134,0.5008036450753897,False,100M<=p<500M,0.50-0.55,0.50-1.00
1127,604676357,604676356,604676357,1,20.220203925752426,19.220203925752426,20.22020387649536,4.925706420522147e-08,0.047009640362287455,-13241.208946943283,-13221.988743066788,-0.001315116499971191,-13221.988743066788,-0.001315116499971191,negative,negative,positive,False,0.049416511214896,False,0.0,0.049416511214896,0.5008031982964136,True,p>=500M,0.50-0.55,0.50-1.00
1128,12830347,12830346,12830347,1,16.367323782212054,15.367323782212054,16.36732378229499,-8.29345481179189e-11,0.05736445794039134,-2062.0634604096413,-2046.6961366273463,-0.0021329408950799137,-2046.6961366273463,-0.0021329408950799137,negative,negative,positive,False,0.0604191265689465,False,0.0,0.0604191265689465,0.5007968667074297,False,p<100M,0.50-0.55,0.25-0.50
1129,1510669,1510668,1510669,1,14.228063157032665,13.228063157032665,14.228063157061115,-2.845013113983441e-11,0.06534384579097194,-763.1052875742316,-749.8772244171705,-0.0030137965817888515,-749.8772244171705,-0.0030137965817888515,negative,negative,positive,False,0.0696682143827288,False,0.0,0.0696682143827288,0.5007942917855708,False,p<100M,0.50-0.55,0.25-0.50
1130,180642733,180642732,180642733,1,19.01203178779059,18.01203178779059,19.01203179359436,-5.803769909107359e-09,0.049831692876758545,-7332.17363935709,-7314.161607563496,-0.001505557132983827,-7314.161607563496,-0.001505557132983827,negative,negative,positive,False,0.0527576768807692,False,0.0,0.0527576768807692,0.5007950897059268,False,100M<=p<500M,0.50-0.55,0.50-1.00
1131,604713503,604713502,604713503,1,20.22026535507516,19.22026535507516,20.22026538848877,-3.34136096569182e-08,0.04700950497710958,-13242.638122081757,-13223.417856693268,-0.0013152102574495552,-13223.417856693268,-0.0013152102574495552,negative,negative,positive,False,0.0496773189685459,False,0.0,0.0496773189685459,0.500794624367077,True,p>=500M,0.50-0.55,0.50-1.00
1132,178013497,178013496,178013497,1,18.997369931224423,17.997369931224423,18.997369945049286,-1.3824863032141366e-08,0.04986801530762552,-7322.711269855499,-7304.71389991045,-0.0015170146871017894,-7304.71389991045,-0.0015170146871017894,negative,negative,positive,False,0.0533559352645015,False,0.0,0.0533559352645015,0.5007840377945969,False,100M<=p<500M,0.50-0.55,>=1.00
1133,178037773,178037772,178037773,1,18.997506293608623,17.997506293608623,18.99750629067421,2.934413600996777e-09,0.04986767724828542,-7319.983695477247,-7301.986189186573,-0.0015163230486887791,-7301.986189186573,-0.0015163230486887791,negative,negative,positive,False,0.0532612509449289,False,0.0,0.0532612509449289,0.500783083460416,False,100M<=p<500M,0.50-0.55,>=1.00
1134,604432771,604432770,604432771,1,20.219801007607728,19.219801007607728,20.21980094909668,5.8511048450782255e-08,0.0470105283800325,-13245.562354803085,-13226.342553853989,-0.0013158670457752892,-13226.342553853989,-0.0013158670457752892,negative,negative,positive,False,0.0500841735521508,False,0.0,0.0500841735521508,0.5007720973194728,True,p>=500M,0.50-0.55,>=1.00
1135,30372631,30372630,30372631,1,17.229052464813922,16.229052464813922,17.22905246540904,-5.951186210495507e-10,0.054672681782509655,-3211.0289735533297,-3194.7999210879207,-0.0019528984967150612,-3194.7999210879207,-0.0019528984967150612,negative,negative,positive,False,0.0598227360923421,False,0.0,0.0598227360923421,0.5007659493672985,False,p<100M,0.50-0.55,>=1.00
1136,5897,5896,5897,1,8.682199026000504,7.682199026000504,8.68219902600049,1.4210854715202004e-14,0.10191217729329652,-72.21646498037626,-64.53426595437577,-0.011148471715457157,-64.53426595437577,-0.011148471715457157,negative,negative,positive,False,0.1166604661931528,False,0.0,0.1166604661931528,0.5000868188176477,False,p<100M,0.50-0.55,0.50-1.00
1137,40397051,40397050,40397051,1,17.514267345217604,16.514267345217604,17.514267347753048,-2.5354438548674807e-09,0.05383631947434745,-3598.5338619425893,-3582.0195945948362,-0.0018372538941729172,-3582.0195945948362,-0.0018372538941729172,negative,negative,positive,False,0.0579228585683904,False,0.0,0.0579228585683904,0.5007631820602102,False,p<100M,0.50-0.55,>=1.00
1138,33489319,33489318,33489319,1,17.326737110135454,16.326737110135454,17.326737109571695,5.637588174067787e-10,0.05438333386575403,-3256.5094628818333,-3240.1827257722616,-0.001865016901758765,-3240.1827257722616,-0.001865016901758765,negative,negative,positive,False,0.0576878486927585,False,0.0,0.0576878486927585,0.5007611991817756,False,p<100M,0.50-0.55,0.50-1.00
1139,33921133,33921132,33921133,1,17.33954877045278,16.33954877045278,17.339548774063587,-3.6108076528762467e-09,0.054345610998456736,-3301.1631137654185,-3284.823564991355,-0.0018758637440590285,-3284.823564991355,-0.0018758637440590285,negative,negative,positive,False,0.0577584668244067,False,0.0,0.0577584668244067,0.5007566473580395,False,p<100M,0.50-0.55,0.50-1.00
1140,109452439,109452438,109452439,1,18.51100066583287,17.51100066583287,18.51100066304207,2.7908022559586243e-09,0.05110356193679193,-5800.752860426903,-5783.241859763861,-0.0016132394754557714,-5783.241859763861,-0.0016132394754557714,negative,negative,positive,False,0.054684290006421,False,0.0,0.054684290006421,0.5007569865623778,False,100M<=p<500M,0.50-0.55,>=1.00
1141,179380801,179380800,179380801,1,19.00502148402492,18.00502148402492,19.00502148270607,1.3188490299853584e-09,0.0498490532147915,-7319.0872222185135,-7301.082200735807,-0.001509254671646051,-7301.082200735807,-0.001509254671646051,negative,negative,positive,False,0.0527310857325823,False,0.0,0.0527310857325823,0.5007551877027449,False,100M<=p<500M,0.50-0.55,0.50-1.00
1142,109507313,109507312,109507313,1,18.51150189037892,17.51150189037892,18.511501893401146,-3.022226024995689e-09,0.051102257253833626,-5807.401931807399,-5789.890429913998,-0.0016146019484736206,-5789.890429913998,-0.0016146019484736206,negative,negative,positive,False,0.0546230160820673,False,0.0,0.0546230160820673,0.5007550871780959,False,100M<=p<500M,0.50-0.55,>=1.00
1143,109709489,109709488,109709489,1,18.5133464210488,17.5133464210488,18.513346418738365,2.3104362867343298e-09,0.051097456528702234,-5790.710737556219,-5773.197391137481,-0.001608142224261597,-5773.197391137481,-0.001608142224261597,negative,negative,positive,False,0.0541159908639181,False,0.0,0.0541159908639181,0.5007540970354721,False,100M<=p<500M,0.50-0.55,0.50-1.00
1144,30402077,30402076,30402077,1,17.230021486411005,16.230021486411005,17.230021487921476,-1.510471747678821e-09,0.05466979642695876,-3142.8224838227034,-3126.592462334782,-0.0019100644041695313,-3126.592462334782,-0.0019100644041695313,negative,negative,positive,False,0.059307463297189,False,0.0,0.059307463297189,0.5007438926651506,False,p<100M,0.50-0.55,>=1.00
1145,30402173,30402172,30402173,1,17.230024644085017,16.230024644085017,17.23002464324236,8.426574993336544e-10,0.054669787025174596,-3118.2123254574835,-3101.982300814241,-0.0018950261411601389,-3101.982300814241,-0.0018950261411601389,negative,negative,positive,False,0.0583819238538428,False,0.0,0.0583819238538428,0.5007431723226903,False,p<100M,0.50-0.55,0.50-1.00
1146,604814009,604814008,604814009,1,20.22043154559044,19.22043154559044,20.220431566238403,-2.064796333911545e-08,0.047009138710771385,-13233.290131807327,-13214.069700241089,-0.001314149675324094,-13214.069700241089,-0.001314149675324094,negative,negative,positive,False,0.0494756295158382,False,0.0,0.0494756295158382,0.5007400270885096,True,p>=500M,0.50-0.55,0.50-1.00
