candidate_id,block_id,x,y,h,right_endpoint,p_star,post_P0_flag,finite_zone_flag,E_theta,E_theta_sign,Q_R2Q,D_start,D_end,DeltaD,DeltaD_sign,Q_delta_D,bridge_excursion_raw,bridge_excursion_argmax,bridge_path_n_samples,Q_exc,Q_formula_sum,formula_residual,abs_formula_residual,positive_harmless_flag,near_forbidden_flag,forbidden_flag,threshold_relevant_flag,primitive_available_flag,instrumentation_gap_flag
hexc_01211,1212,7103101,7103100,1,7103101,7103101,False,True,14.776042007222792,positive,0.0628547651992971,-1330.3462928807555,-1345.798984822978,-15.4526919422226,negative,0.06208805266098926,2.2737367544323206e-13,7103101,2,9.1357472131238e-16,0.06208805266099018,0.0007667125383069226,0.0007667125383069226,True,False,False,False,True,False
hexc_01212,1213,3241201,3241200,1,3241201,3241201,False,True,13.991454498096363,positive,0.0680971441582546,-892.8570554600276,-907.525159893124,-14.668104433096346,negative,0.06526591807924,1.1368683772161603e-13,3241201,2,5.058510369400576e-16,0.0652659180792405,0.002831226079014107,0.002831226079014107,True,False,False,False,True,False
hexc_01213,1214,604810753,604810752,1,604810753,604810753,True,False,19.22042616210276,positive,0.0492954387906353,-12319.335622413744,-12339.232698510848,-19.8970760971024,negative,0.048664095081384195,1.8189894035458565e-12,604810753,2,4.448868409317535e-15,0.04866409508138864,0.000631343709246654,0.000631343709246654,True,False,False,False,True,False
hexc_01214,1215,30386869,30386868,1,30386869,30386869,False,True,16.229521132273682,positive,0.0588988442425862,-2751.0199077759376,-2767.926078843211,-16.90617106727359,negative,0.056950670949629106,0.0,30386868,2,0.0,0.056950670949629106,0.0019481732929570936,0.0019481732929570936,True,False,False,False,True,False
hexc_01215,1216,112219519,112219518,1,112219519,112219519,False,True,17.535967502054422,positive,0.0541406508320508,-5296.569891758899,-5314.782509195954,-18.212617437055087,negative,0.05300805222842838,0.0,112219518,2,0.0,0.05300805222842838,0.0011325986036224214,0.0011325986036224214,True,False,False,False,True,False
hexc_01216,1217,178039549,178039548,1,178039549,178039549,False,True,17.9975162689701,positive,0.0534149386688814,-6669.297299941793,-6687.971466145764,-18.674166203970344,negative,0.05174251921272903,0.0,178039548,2,0.0,0.05174251921272903,0.0016724194561523673,0.0016724194561523673,True,False,False,False,True,False
hexc_01217,1218,109705303,109705302,1,109705303,109705303,False,True,17.51330826500688,positive,0.0547102046489548,-5234.365911521408,-5252.555869721415,-18.18995820000692,negative,0.053071777791056936,0.0,109705302,2,0.0,0.053071777791056936,0.0016384268578978622,0.0016384268578978622,True,False,False,False,True,False
hexc_01218,1219,109726283,109726282,1,109726283,109726283,False,True,17.513499486338745,positive,0.0543187954462519,-5248.624528813919,-5266.814678235258,-18.1901494213389,negative,0.0530712393701091,0.0,109726282,2,0.0,0.0530712393701091,0.0012475560761427973,0.0012475560761427973,True,False,False,False,True,False
hexc_01219,1220,17640167,17640166,1,17640167,17640167,False,True,15.685689075618289,positive,0.0599169349585089,-2097.5652859920733,-2113.9276250026915,-16.362339010618143,negative,0.058770189810050014,0.0,17640166,2,0.0,0.058770189810050014,0.0011467451484588886,0.0011467451484588886,True,False,False,False,True,False
hexc_01220,1221,76024139,76024138,1,76024139,76024139,False,True,17.146561466241604,positive,0.0557012615372335,-4356.89299889958,-4374.716210300821,-17.82321140124168,negative,0.054124920330489844,0.0,76024138,2,0.0,0.054124920330489844,0.0015763412067436589,0.0015763412067436589,True,False,False,False,True,False
hexc_01221,1222,109591463,109591462,1,109591463,109591463,False,True,17.512270037108657,positive,0.0544056248012128,-5233.042284212149,-5251.231204184257,-18.188919972108124,negative,0.0530747013147905,0.0,109591462,2,0.0,0.0530747013147905,0.001330923486422296,0.001330923486422296,True,False,False,False,True,False
hexc_01222,1223,604432651,604432650,1,604432651,604432651,True,False,19.21980080907446,positive,0.0500016508242014,-12296.53228688427,-12316.428737628345,-19.896450744074173,negative,0.048665575692681935,0.0,604432650,2,0.0,0.048665575692681935,0.001336075131519468,0.001336075131519468,True,False,False,False,True,False
hexc_01223,1224,12784633,12784632,1,12784633,12784633,False,True,15.363754460781138,positive,0.0605715274214732,-1785.8398883368466,-1801.880292732628,-16.040404395781252,negative,0.059903114728909336,2.2737367544323206e-13,12784633,2,8.491301734258017e-16,0.05990311472891018,0.0006684126925630141,0.0006684126925630141,True,False,False,False,True,False
hexc_01224,1225,178013449,178013448,1,178013449,178013449,False,True,17.99736966158191,positive,0.0528018279129453,-6671.93753487168,-6690.611554468263,-18.674019596582184,negative,0.05174291160826502,9.094947017729282e-13,178013449,2,2.5200736091459994e-15,0.051742911608267536,0.0010589163046777622,0.0010589163046777622,True,False,False,False,True,False
hexc_01225,1226,179412329,179412328,1,179412329,179412329,False,True,18.005197228750472,positive,0.0530676064879347,-6696.843233973442,-6715.5250811371925,-18.68184716375072,negative,0.051721969396777034,0.0,179412328,2,0.0,0.051721969396777034,0.0013456370911576684,0.0013456370911576684,True,False,False,False,True,False
hexc_01226,1227,2275549,2275548,1,2275549,2275549,False,True,13.637731899935837,positive,0.0675544847184339,-751.7207870691072,-766.0351689040431,-14.31438183493583,negative,0.06680746930561109,0.0,2275548,2,0.0,0.06680746930561109,0.0007470154128228074,0.0007470154128228074,True,False,False,False,True,False
hexc_01227,1228,108624221,108624220,1,108624221,108624221,False,True,17.503404970062665,positive,0.0550486957228522,-5205.439203338778,-5223.619258243841,-18.18005490506312,negative,0.05309967738611247,0.0,108624220,2,0.0,0.05309967738611247,0.0019490183367397301,0.0019490183367397301,True,False,False,False,True,False
hexc_01228,1229,604693459,604693458,1,604693459,604693459,True,False,19.22023220825092,positive,0.0497381509976261,-12300.316229329548,-12320.2131114728,-19.896882143251787,negative,0.0486645542847902,0.0,604693458,2,0.0,0.0486645542847902,0.0010735967128359045,0.0010735967128359045,True,False,False,False,True,False
hexc_01229,1230,109670843,109670842,1,109670843,109670843,False,True,17.5129941014033,positive,0.0544253157005279,-5234.615256612158,-5252.804900648562,-18.18964403640348,negative,0.05307266240365666,0.0,109670842,2,0.0,0.05307266240365666,0.0013526532968712382,0.0013526532968712382,True,False,False,False,True,False
hexc_01230,1231,604325339,604325338,1,604325339,604325339,True,False,19.21962325161272,positive,0.0497866222158572,-12296.291695603142,-12316.187968789754,-19.89627318661224,negative,0.048665996101376764,0.0,604325338,2,0.0,0.048665996101376764,0.0011206261144804386,0.0011206261144804386,True,False,False,False,True,False
hexc_01231,1232,604813789,604813788,1,604813789,604813789,True,False,19.220431181842184,positive,0.0497481806740492,-12301.306840320778,-12321.20392143762,-19.897081116841942,negative,0.04866408319680939,0.0,604813788,2,0.0,0.04866408319680939,0.0010840974772398093,0.0010840974772398093,True,False,False,False,True,False
hexc_01232,1233,187505431,187505430,1,187505431,187505431,False,True,18.049318368288585,positive,0.0533554619999509,-6842.623820032115,-6861.349788335404,-18.725968303288937,negative,0.05160424204892107,0.0,187505430,2,0.0,0.05160424204892107,0.0017512199510298296,0.0017512199510298296,True,False,False,False,True,False
hexc_01233,1234,109507157,109507156,1,109507157,109507157,False,True,17.511500465815505,positive,0.054893244927348,-5227.724595951319,-5245.912746352135,-18.18815040081517,negative,0.05307686854193426,9.094947017729282e-13,109507157,2,2.6540978418247448e-15,0.05307686854193691,0.0018163763854110865,0.0018163763854110865,True,False,False,False,True,False
hexc_01234,1235,108832939,108832938,1,108832939,108832939,False,True,17.505324594728904,positive,0.0548802733348801,-5211.671554353656,-5229.853528883385,-18.181974529728905,negative,0.05309426712230041,0.0,108832938,2,0.0,0.05309426712230041,0.0017860062125796897,0.0017860062125796897,True,False,False,False,True,False
hexc_01235,1236,180641081,180641080,1,180641081,180641081,False,True,18.012022642625844,positive,0.0526178784625598,-6721.096156882635,-6739.784829460261,-18.688672577625766,negative,0.05170372221587376,0.0,180641080,2,0.0,0.05170372221587376,0.0009141562466860459,0.0009141562466860459,True,False,False,False,True,False
hexc_01236,1237,604691159,604691158,1,604691159,604691159,True,False,19.2202284046636,positive,0.0499289457582351,-12298.920002500385,-12318.816880840046,-19.89687833966309,negative,0.04866456329021272,1.8189894035458565e-12,604691159,2,4.4489554311956714e-15,0.04866456329021717,0.0012643824680179314,0.0012643824680179314,True,False,False,False,True,False
hexc_01237,1238,109710067,109710066,1,109710067,109710067,False,True,17.513351689494424,positive,0.0541693985501834,-5236.337865460971,-5254.527867085466,-18.19000162449447,negative,0.05307165551998602,0.0,109710066,2,0.0,0.05307165551998602,0.0010977430301973776,0.0010977430301973776,True,False,False,False,True,False
hexc_01238,1239,108596263,108596262,1,108596263,108596263,False,True,17.503147554190647,positive,0.0540306422510587,-5223.104432059135,-5241.284229548325,-18.179797489190605,negative,0.05310040296996843,9.094947017729282e-13,108596263,2,2.656494671731566e-15,0.05310040296997109,0.0009302392810876109,0.0009302392810876109,True,False,False,False,True,False
hexc_01239,1240,604674857,604674856,1,604674857,604674857,True,False,19.22020144508348,positive,0.0497429223679394,-12299.573109632674,-12319.469961012755,-19.896851380082808,negative,0.0486646271201823,1.8189894035458565e-12,604674857,2,4.448967294781769e-15,0.048664627120186744,0.0010782952477526586,0.0010782952477526586,True,False,False,False,True,False
hexc_01240,1241,40844981,40844980,1,40844981,40844981,False,True,16.525294507584782,positive,0.0568777991674119,-3193.896610573273,-3211.098555015858,-17.201944442585045,negative,0.05600759070456871,0.0,40844980,2,0.0,0.05600759070456871,0.0008702084628431847,0.0008702084628431847,True,False,False,False,True,False
hexc_01241,1242,33915443,33915442,1,33915443,33915443,False,True,16.339381014343942,positive,0.0574527273383092,-2910.052963250391,-2927.068994199735,-17.016030949343985,negative,0.0565966970923952,0.0,33915442,2,0.0,0.0565966970923952,0.0008560302459140051,0.0008560302459140051,True,False,False,False,True,False
hexc_01242,1243,180643423,180643422,1,180643423,180643423,False,True,18.0120356074775,positive,0.0534700948311592,-6716.296460281984,-6734.985145824461,-18.688685542477288,negative,0.05170368756765949,0.0,180643422,2,0.0,0.05170368756765949,0.0017664072634997127,0.0017664072634997127,True,False,False,False,True,False
hexc_01243,1244,108531719,108531718,1,108531719,108531719,False,True,17.502553029235305,positive,0.0541241277962125,-5208.275908303006,-5226.455111267242,-18.17920296423563,negative,0.05310207884647984,0.0,108531718,2,0.0,0.05310207884647984,0.0010220489497326582,0.0010220489497326582,True,False,False,False,True,False
hexc_01244,1245,108835757,108835756,1,108835757,108835757,False,True,17.50535048728996,positive,0.0544483994163014,-5214.331366013068,-5232.513366435358,-18.18200042229,negative,0.0530941941543253,0.0,108835756,2,0.0,0.0530941941543253,0.0013542052619760978,0.0013542052619760978,True,False,False,False,True,False
hexc_01245,1246,109496897,109496896,1,109496897,109496897,False,True,17.51140676891976,positive,0.0538157413221827,-5232.140321078467,-5250.328377782387,-18.18805670391976,negative,0.0530771324184023,0.0,109496896,2,0.0,0.0530771324184023,0.0007386089037803995,0.0007386089037803995,True,False,False,False,True,False
hexc_01246,1247,108555593,108555592,1,108555593,108555593,False,True,17.50277297760425,positive,0.053939505601574,-5222.461482542371,-5240.640905454976,-18.179422912604423,negative,0.05310145883275457,0.0,108555592,2,0.0,0.05310145883275457,0.0008380467688194268,0.0008380467688194268,True,False,False,False,True,False
hexc_01247,1248,109683107,109683106,1,109683107,109683107,False,True,17.51310592067998,positive,0.053791839156681,-5236.585679338801,-5254.775435194481,-18.189755855680232,negative,0.05307234754286002,0.0,109683106,2,0.0,0.05307234754286002,0.0007194916138209828,0.0007194916138209828,True,False,False,False,True,False
hexc_01248,1249,30348053,30348052,1,30348053,30348053,False,True,16.228242921846906,positive,0.0588533961673744,-2749.1162803722136,-2766.021173229061,-16.904892856847255,negative,0.05695481545531473,0.0,30348052,2,0.0,0.05695481545531473,0.001898580712059672,0.001898580712059672,True,False,False,False,True,False
hexc_01249,1250,30650057,30650056,1,30650057,30650057,False,True,16.238145080051126,positive,0.0582871795959794,-2765.0961356632733,-2782.0109306783247,-16.914795015051368,negative,0.05692272416669322,0.0,30650056,2,0.0,0.05692272416669322,0.0013644554292861766,0.0013644554292861766,True,False,False,False,True,False
hexc_01250,1251,30422963,30422962,1,30422963,30422963,False,True,16.230708243076382,positive,0.0576765885135855,-2756.168486452831,-2773.075844630908,-16.907358178076265,negative,0.056946822367929396,4.547473508864641e-13,30422963,2,1.5316654642590915e-15,0.05694682236793093,0.0007297661456545715,0.0007297661456545715,True,False,False,False,True,False
hexc_01251,1252,108804461,108804460,1,108804461,108804461,False,True,17.5050628933838,positive,0.0549550380031999,-5210.419171135037,-5228.6008839634205,-18.181712828383752,negative,0.0530950046356205,0.0,108804460,2,0.0,0.0530950046356205,0.0018600333675794015,0.0018600333675794015,True,False,False,False,True,False
hexc_01252,1253,604828963,604828962,1,604828963,604828963,True,False,19.22045627024118,positive,0.0501964922524844,-12296.918334198115,-12316.81544040336,-19.89710620524238,negative,0.048664023798405925,1.8189894035458565e-12,604828963,2,4.448855160650505e-15,0.04866402379841037,0.0015324684540740235,0.0015324684540740235,True,False,False,False,True,False
hexc_01253,1254,604838293,604838292,1,604838293,604838293,True,False,19.22047169597078,positive,0.0499339613526072,-12299.458379663442,-12319.355501294413,-19.89712163097101,negative,0.04866398727706317,0.0,604838292,2,0.0,0.04866398727706317,0.0012699740755440295,0.0012699740755440295,True,False,False,False,True,False
hexc_01254,1255,112219651,112219650,1,112219651,112219651,False,True,17.53596867831969,positive,0.0541834620826938,-5295.2674802702695,-5313.48009888359,-18.212618613320046,negative,0.05300804892433632,0.0,112219650,2,0.0,0.05300804892433632,0.00117541315835748,0.00117541315835748,True,False,False,False,True,False
hexc_01255,1256,179380469,179380468,1,179380469,179380469,False,True,18.00501963321198,positive,0.0526369272801094,-6697.118308888492,-6715.799978456704,-18.68166956821188,negative,0.05172244435566577,0.0,179380468,2,0.0,0.05172244435566577,0.0009144829244436339,0.0009144829244436339,True,False,False,False,True,False
hexc_01256,1257,30784291,30784290,1,30784291,30784291,False,True,16.24251508536547,positive,0.0583171498986228,-2770.839139173057,-2787.758304193422,-16.919165020365654,negative,0.056908573182592584,4.547473508864641e-13,30784291,2,1.5295685612358405e-15,0.05690857318259411,0.0014085767160286894,0.0014085767160286894,True,False,False,False,True,False
hexc_01257,1258,178878053,178878052,1,178878053,178878053,False,True,18.002214863480003,positive,0.0539744023408078,-6671.756079697537,-6690.434944496016,-18.67886479847948,negative,0.05172994654701853,0.0,178878052,2,0.0,0.05172994654701853,0.0022444557937892767,0.0022444557937892767,True,False,False,False,True,False
