candidate_id,x,source,theta_candidate_flag,B3_candidate_flag,post_P0_flag,finite_certificate_flag,selected_block_id,covered_flag,control_relation_flag,status
cand_01342,108546583,theta,True,False,False,True,theta_local:1343:108546582:1,True,True,covered
cand_01343,12783679,theta,True,False,False,True,theta_local:1344:12783678:1,True,True,covered
cand_01344,604872871,theta,True,False,True,False,theta_local:1345:604872870:1,True,True,covered
cand_01345,604829737,theta,True,False,True,False,theta_local:1346:604829736:1,True,True,covered
cand_01346,31019041,theta,True,False,False,True,theta_local:1347:31019040:1,True,True,covered
cand_01347,108547721,theta,True,False,False,True,theta_local:1348:108547720:1,True,True,covered
cand_01348,179471077,theta,True,False,False,True,theta_local:1349:179471076:1,True,True,covered
cand_01349,187494557,theta,True,False,False,True,theta_local:1350:187494556:1,True,True,covered
cand_01350,108810833,theta,True,False,False,True,theta_local:1351:108810832:1,True,True,covered
cand_01351,604365313,theta,True,False,True,False,theta_local:1352:604365312:1,True,True,covered
cand_01352,178014229,theta,True,False,False,True,theta_local:1353:178014228:1,True,True,covered
cand_01353,179471603,theta,True,False,False,True,theta_local:1354:179471602:1,True,True,covered
cand_01354,33926017,theta,True,False,False,True,theta_local:1355:33926016:1,True,True,covered
cand_01355,604325297,theta,True,False,True,False,theta_local:1356:604325296:1,True,True,covered
cand_01356,604203811,theta,True,False,True,False,theta_local:1357:604203810:1,True,True,covered
cand_01357,109496249,theta,True,False,False,True,theta_local:1358:109496248:1,True,True,covered
cand_01358,178894523,theta,True,False,False,True,theta_local:1359:178894522:1,True,True,covered
cand_01359,179403113,theta,True,False,False,True,theta_local:1360:179403112:1,True,True,covered
cand_01360,187420867,theta,True,False,False,True,theta_local:1361:187420866:1,True,True,covered
cand_01361,187422143,theta,True,False,False,True,theta_local:1362:187422142:1,True,True,covered
cand_01362,604193621,theta,True,False,True,False,theta_local:1363:604193620:1,True,True,covered
cand_01363,604322441,theta,True,False,True,False,theta_local:1364:604322440:1,True,True,covered
cand_01364,178911907,theta,True,False,False,True,theta_local:1365:178911906:1,True,True,covered
cand_01365,40860823,theta,True,False,False,True,theta_local:1366:40860822:1,True,True,covered
cand_01366,109816297,theta,True,False,False,True,theta_local:1367:109816296:1,True,True,covered
cand_01367,108835807,theta,True,False,False,True,theta_local:1368:108835806:1,True,True,covered
cand_01368,3457109,theta,True,False,False,True,theta_local:1369:3457108:1,True,True,covered
cand_01369,30400861,theta,True,False,False,True,theta_local:1370:30400860:1,True,True,covered
cand_01370,108540833,theta,True,False,False,True,theta_local:1371:108540832:1,True,True,covered
cand_01371,7113889,theta,True,False,False,True,theta_local:1372:7113888:1,True,True,covered
cand_01372,178011433,theta,True,False,False,True,theta_local:1373:178011432:1,True,True,covered
cand_01373,108526073,theta,True,False,False,True,theta_local:1374:108526072:1,True,True,covered
cand_01374,604150991,theta,True,False,True,False,theta_local:1375:604150990:1,True,True,covered
cand_01375,179660891,theta,True,False,False,True,theta_local:1376:179660890:1,True,True,covered
cand_01376,604687079,theta,True,False,True,False,theta_local:1377:604687078:1,True,True,covered
cand_01377,39699377,theta,True,False,False,True,theta_local:1378:39699376:1,True,True,covered
cand_01378,604872551,theta,True,False,True,False,theta_local:1379:604872550:1,True,True,covered
cand_01379,178912813,theta,True,False,False,True,theta_local:1380:178912812:1,True,True,covered
cand_01380,604713541,theta,True,False,True,False,theta_local:1381:604713540:1,True,True,covered
cand_01381,40395269,theta,True,False,False,True,theta_local:1382:40395268:1,True,True,covered
cand_01382,604813831,theta,True,False,True,False,theta_local:1383:604813830:1,True,True,covered
cand_01383,604676183,theta,True,False,True,False,theta_local:1384:604676182:1,True,True,covered
cand_01384,17998471,theta,True,False,False,True,theta_local:1385:17998470:1,True,True,covered
cand_01385,178896671,theta,True,False,False,True,theta_local:1386:178896670:1,True,True,covered
cand_01386,604150727,theta,True,False,True,False,theta_local:1387:604150726:1,True,True,covered
cand_01387,12836827,theta,True,False,False,True,theta_local:1388:12836826:1,True,True,covered
cand_01388,604673087,theta,True,False,True,False,theta_local:1389:604673086:1,True,True,covered
cand_01389,179382869,theta,True,False,False,True,theta_local:1390:179382868:1,True,True,covered
cand_01390,108596123,theta,True,False,False,True,theta_local:1391:108596122:1,True,True,covered
cand_01391,109592381,theta,True,False,False,True,theta_local:1392:109592380:1,True,True,covered
cand_01392,109684087,theta,True,False,False,True,theta_local:1393:109684086:1,True,True,covered
cand_01393,179425097,theta,True,False,False,True,theta_local:1394:179425096:1,True,True,covered
cand_01394,179403641,theta,True,False,False,True,theta_local:1395:179403640:1,True,True,covered
cand_01395,178899731,theta,True,False,False,True,theta_local:1396:178899730:1,True,True,covered
cand_01396,33929663,theta,True,False,False,True,theta_local:1397:33929662:1,True,True,covered
cand_01397,604811167,theta,True,False,True,False,theta_local:1398:604811166:1,True,True,covered
cand_01398,180643363,theta,True,False,False,True,theta_local:1399:180643362:1,True,True,covered
cand_01399,108547469,theta,True,False,False,True,theta_local:1400:108547468:1,True,True,covered
cand_01400,33486547,theta,True,False,False,True,theta_local:1401:33486546:1,True,True,covered
cand_01401,179145997,theta,True,False,False,True,theta_local:1402:179145996:1,True,True,covered
cand_01402,604864229,theta,True,False,True,False,theta_local:1403:604864228:1,True,True,covered
cand_01403,604675733,theta,True,False,True,False,theta_local:1404:604675732:1,True,True,covered
cand_01404,178897451,theta,True,False,False,True,theta_local:1405:178897450:1,True,True,covered
cand_01405,179151281,theta,True,False,False,True,theta_local:1406:179151280:1,True,True,covered
cand_01406,109713727,theta,True,False,False,True,theta_local:1407:109713726:1,True,True,covered
cand_01407,604672951,theta,True,False,True,False,theta_local:1408:604672950:1,True,True,covered
cand_01408,604872473,theta,True,False,True,False,theta_local:1409:604872472:1,True,True,covered
cand_01409,179379503,theta,True,False,False,True,theta_local:1410:179379502:1,True,True,covered
cand_01410,604143797,theta,True,False,True,False,theta_local:1411:604143796:1,True,True,covered
cand_01411,109683683,theta,True,False,False,True,theta_local:1412:109683682:1,True,True,covered
cand_01412,187493987,theta,True,False,False,True,theta_local:1413:187493986:1,True,True,covered
cand_01413,30363467,theta,True,False,False,True,theta_local:1414:30363466:1,True,True,covered
cand_01414,179400791,theta,True,False,False,True,theta_local:1415:179400790:1,True,True,covered
cand_01415,604872577,theta,True,False,True,False,theta_local:1416:604872576:1,True,True,covered
cand_01416,604141327,theta,True,False,True,False,theta_local:1417:604141326:1,True,True,covered
cand_01417,108595829,theta,True,False,False,True,theta_local:1418:108595828:1,True,True,covered
cand_01418,604432681,theta,True,False,True,False,theta_local:1419:604432680:1,True,True,covered
cand_01419,604686097,theta,True,False,True,False,theta_local:1420:604686096:1,True,True,covered
cand_01420,187505491,theta,True,False,False,True,theta_local:1421:187505490:1,True,True,covered
cand_01421,33902611,theta,True,False,False,True,theta_local:1422:33902610:1,True,True,covered
cand_01422,187500433,theta,True,False,False,True,theta_local:1423:187500432:1,True,True,covered
cand_01423,604884127,theta,True,False,True,False,theta_local:1424:604884126:1,True,True,covered
cand_01424,179436493,theta,True,False,False,True,theta_local:1425:179436492:1,True,True,covered
cand_01425,12785053,theta,True,False,False,True,theta_local:1426:12785052:1,True,True,covered
cand_01426,3281207,theta,True,False,False,True,theta_local:1427:3281206:1,True,True,covered
cand_01427,109707457,theta,True,False,False,True,theta_local:1428:109707456:1,True,True,covered
cand_01428,178906061,theta,True,False,False,True,theta_local:1429:178906060:1,True,True,covered
cand_01429,109682179,theta,True,False,False,True,theta_local:1430:109682178:1,True,True,covered
cand_01430,604150627,theta,True,False,True,False,theta_local:1431:604150626:1,True,True,covered
cand_01431,108540779,theta,True,False,False,True,theta_local:1432:108540778:1,True,True,covered
cand_01432,40862287,theta,True,False,False,True,theta_local:1433:40862286:1,True,True,covered
cand_01433,179380829,theta,True,False,False,True,theta_local:1434:179380828:1,True,True,covered
cand_01434,108624419,theta,True,False,False,True,theta_local:1435:108624418:1,True,True,covered
cand_01435,108596009,theta,True,False,False,True,theta_local:1436:108596008:1,True,True,covered
cand_01436,30780143,theta,True,False,False,True,theta_local:1437:30780142:1,True,True,covered
cand_01437,604849351,theta,True,False,True,False,theta_local:1438:604849350:1,True,True,covered
cand_01438,109567151,theta,True,False,False,True,theta_local:1439:109567150:1,True,True,covered
cand_01439,179403071,theta,True,False,False,True,theta_local:1440:179403070:1,True,True,covered
cand_01440,178013243,theta,True,False,False,True,theta_local:1441:178013242:1,True,True,covered
cand_01441,179433103,theta,True,False,False,True,theta_local:1442:179433102:1,True,True,covered
cand_01442,30799499,theta,True,False,False,True,theta_local:1443:30799498:1,True,True,covered
cand_01443,604685981,theta,True,False,True,False,theta_local:1444:604685980:1,True,True,covered
cand_01444,604207243,theta,True,False,True,False,theta_local:1445:604207242:1,True,True,covered
cand_01445,604678229,theta,True,False,True,False,theta_local:1446:604678228:1,True,True,covered
cand_01446,109705723,theta,True,False,False,True,theta_local:1447:109705722:1,True,True,covered
cand_01447,604141553,theta,True,False,True,False,theta_local:1448:604141552:1,True,True,covered
cand_01448,76021661,theta,True,False,False,True,theta_local:1449:76021660:1,True,True,covered
cand_01449,109548991,theta,True,False,False,True,theta_local:1450:109548990:1,True,True,covered
cand_01450,39674473,theta,True,False,False,True,theta_local:1451:39674472:1,True,True,covered
cand_01451,180619891,theta,True,False,False,True,theta_local:1452:180619890:1,True,True,covered
cand_01452,30370903,theta,True,False,False,True,theta_local:1453:30370902:1,True,True,covered
cand_01453,33913337,theta,True,False,False,True,theta_local:1454:33913336:1,True,True,covered
cand_01454,604873177,theta,True,False,True,False,theta_local:1455:604873176:1,True,True,covered
cand_01455,33453967,theta,True,False,False,True,theta_local:1456:33453966:1,True,True,covered
cand_01456,109497233,theta,True,False,False,True,theta_local:1457:109497232:1,True,True,covered
cand_01457,180642773,theta,True,False,False,True,theta_local:1458:180642772:1,True,True,covered
cand_01458,30801733,theta,True,False,False,True,theta_local:1459:30801732:1,True,True,covered
cand_01459,40882901,theta,True,False,False,True,theta_local:1460:40882900:1,True,True,covered
cand_01460,109683839,theta,True,False,False,True,theta_local:1461:109683838:1,True,True,covered
cand_01461,179381723,theta,True,False,False,True,theta_local:1462:179381722:1,True,True,covered
cand_01462,109595639,theta,True,False,False,True,theta_local:1463:109595638:1,True,True,covered
cand_01463,30775567,theta,True,False,False,True,theta_local:1464:30775566:1,True,True,covered
cand_01464,108531329,theta,True,False,False,True,theta_local:1465:108531328:1,True,True,covered
cand_01465,109527673,theta,True,False,False,True,theta_local:1466:109527672:1,True,True,covered
cand_01466,108548059,theta,True,False,False,True,theta_local:1467:108548058:1,True,True,covered
cand_01467,604814519,theta,True,False,True,False,theta_local:1468:604814518:1,True,True,covered
cand_01468,110102617,B3,False,True,False,True,B3_tail:0:109816669:209976,True,True,covered
