block_family_id,block_id,y,h,right_endpoint,p_star,E_theta,E_theta_sign,Q_R2Q,B2_active_flag,repayment_compatible_flag,endpoint_orientation,partial_interval_allowed,post_P0_block_flag
theta_local:201:7051566:1,201,7051566.0,1.0,7051567.0,7051567.0,14.768760419593791,positive,0.0648470887681662,True,True,positive,False,False
theta_local:202:672:1,202,672.0,1.0,673.0,673.0,5.511745329644728,positive,0.1551610461475472,True,True,positive,False,False
theta_local:203:12784608:1,203,12784608.0,1.0,12784609.0,12784609.0,15.363752583525644,positive,0.0615986076879811,True,True,positive,False,False
theta_local:204:445140:1,204,445140.0,1.0,445141.0,445141.0,12.006146364893356,positive,0.078849161619478,True,True,positive,False,False
theta_local:205:12807856:1,205,12807856.0,1.0,12807857.0,12807857.0,15.365569368699422,positive,0.0621526059796389,True,True,positive,False,False
theta_local:206:180639336:961,206,180639336.0,961.0,180640297.0,180640297.0,-238.54340509111228,negative,0.0697019970406704,True,True,negative,False,False
theta_local:207:1518190:1,207,1518190.0,1.0,1518191.0,1518191.0,13.233030052474517,positive,0.0719532466962552,True,True,positive,False,False
theta_local:208:604819805:2762,208,604819805.0,2762.0,604822567.0,604822567.0,-456.8694624263994,negative,0.1030306737173388,True,True,negative,False,True
theta_local:209:40865652:274,209,40865652.0,274.0,40865926.0,40866037.0,23.938660520016867,positive,0.0613874169888523,True,True,positive,False,False
theta_local:210:30339268:1,210,30339268.0,1.0,30339269.0,30339269.0,16.227953437988603,positive,0.058274726799016,True,True,positive,False,False
theta_local:211:1507290:1,211,1507290.0,1.0,1507291.0,1507291.0,13.225824557839376,positive,0.071217737590593,True,True,positive,False,False
theta_local:212:338608:1,212,338608.0,1.0,338609.0,338609.0,11.73260132836337,positive,0.0799255305017518,True,True,positive,False,False
theta_local:213:17594718:1,213,17594718.0,1.0,17594719.0,17594719.0,15.683109358164144,positive,0.0598206042552528,True,True,positive,False,False
theta_local:214:231106:1,214,231106.0,1.0,231107.0,231107.0,11.350636085721526,positive,0.081042286548022,True,True,positive,False,False
theta_local:215:604879711:4200,215,604879711.0,4200.0,604883911.0,604883911.0,-418.75836712238106,negative,0.1286153186276067,True,True,negative,False,True
theta_local:216:12837190:1,216,12837190.0,1.0,12837191.0,12837191.0,15.367857062822154,positive,0.062888385067126,True,True,positive,False,False
theta_local:217:3236682:1,217,3236682.0,1.0,3236683.0,3236683.0,13.99005959793064,positive,0.0666226148249239,True,True,positive,False,False
theta_local:218:12784090:1,218,12784090.0,1.0,12784091.0,12784091.0,15.3637120652357,positive,0.0613983378884961,True,True,positive,False,False
theta_local:219:604161649:6250,219,604161649.0,6250.0,604167899.0,604167899.0,-386.3863224858651,negative,0.1550942530280692,True,True,negative,False,True
theta_local:220:1513318:1,220,1513318.0,1.0,1513319.0,1513319.0,13.229815809938929,positive,0.0718988838707155,True,True,positive,False,False
theta_local:221:3452880:1,221,3452880.0,1.0,3452881.0,3452881.0,14.05471951299229,positive,0.0679598564990468,True,True,positive,False,False
theta_local:222:3281626:1,222,3281626.0,1.0,3281627.0,3281627.0,14.003849893960211,positive,0.0684583966021968,True,True,positive,False,False
theta_local:223:604844050:4791,223,604844050.0,4791.0,604848841.0,604848841.0,-382.9342517927116,negative,0.1356230693499753,True,True,negative,False,True
theta_local:224:30417888:1,224,30417888.0,1.0,30417889.0,30417889.0,16.230541447252687,positive,0.0595665514274872,True,True,positive,False,False
theta_local:225:30422680:3,225,30422680.0,3.0,30422683.0,30422863.0,31.461398013179057,positive,0.0672912160005141,True,True,positive,False,False
theta_local:226:39648882:1,226,39648882.0,1.0,39648883.0,39648883.0,16.495573334147675,positive,0.0582681497791033,True,True,positive,False,False
theta_local:227:17642326:3,227,17642326.0,3.0,17642329.0,17642453.0,30.371623145248783,positive,0.0713316310686374,True,True,positive,False,False
theta_local:228:604704593:4338,228,604704593.0,4338.0,604708931.0,604708931.0,-435.4909596411353,negative,0.1280136512189761,True,True,negative,False,True
theta_local:229:12421836:1,229,12421836.0,1.0,12421837.0,12421837.0,15.334966530134755,positive,0.0618751942454069,True,True,positive,False,False
theta_local:230:30405922:1,230,30405922.0,1.0,30405923.0,30405923.0,16.23014798292479,positive,0.0593788171181867,True,True,positive,False,False
theta_local:231:17591796:1,231,17591796.0,1.0,17591797.0,17591797.0,15.682943271814093,positive,0.0608439203610845,True,True,positive,False,False
theta_local:232:7103277:4,232,7103277.0,4.0,7103281.0,7103387.0,27.552134414332773,positive,0.0636678531151053,True,True,positive,False,False
theta_local:233:108544444:873,233,108544444.0,873.0,108545317.0,108545317.0,-132.8930425093655,negative,0.072593883103974,True,True,negative,False,False
theta_local:234:33928206:1,234,33928206.0,1.0,33928207.0,33928207.0,16.33975729127334,positive,0.0577100468058422,True,True,positive,False,False
theta_local:235:12804850:567,235,12804850.0,567.0,12805417.0,12805417.0,-26.94325242094044,negative,0.0752600730877132,True,True,negative,False,False
theta_local:236:7114038:1,236,7114038.0,1.0,7114039.0,7114039.0,14.777580713623388,positive,0.0641316326651891,True,True,positive,False,False
theta_local:237:1189108:1,237,1189108.0,1.0,1189109.0,1189109.0,12.988714845146502,positive,0.0718770358244725,True,True,positive,False,False
theta_local:238:109610360:522,238,109610360.0,522.0,109610882.0,109610987.0,-77.7013201168142,negative,0.0613897943072523,True,True,negative,False,False
theta_local:239:1185978:1,239,1185978.0,1.0,1185979.0,1185979.0,12.986079151806315,positive,0.0720020312883792,True,True,positive,False,False
theta_local:240:3458052:1,240,3458052.0,1.0,3458053.0,3458053.0,14.056216271886404,positive,0.0681051918998026,True,True,positive,False,False
theta_local:241:40846297:128,241,40846297.0,128.0,40846425.0,40846543.0,64.7786110793472,positive,0.0576405602980837,True,True,positive,False,False
theta_local:242:30338298:1,242,30338298.0,1.0,30338299.0,30338299.0,16.227921465711795,positive,0.0582182910904303,True,True,positive,False,False
theta_local:243:30781182:7,243,30781182.0,7.0,30781189.0,30781319.0,44.727242683927344,positive,0.0666639054628127,True,True,positive,False,False
theta_local:244:7108398:1,244,7108398.0,1.0,7108399.0,7108399.0,14.776787600614824,positive,0.0646375517059872,True,True,positive,False,False
theta_local:245:7114350:1,245,7114350.0,1.0,7114351.0,7114351.0,14.77762456960429,positive,0.0631548657549673,True,True,positive,False,False
theta_local:246:12808371:16,246,12808371.0,16.0,12808387.0,12808469.0,49.4624408087016,positive,0.0624388750646292,True,True,positive,False,False
theta_local:247:30364068:1,247,30364068.0,1.0,30364069.0,30364069.0,16.22877052654409,positive,0.0580503951554774,True,True,positive,False,False
theta_local:248:22048822:1,248,22048822.0,1.0,22048823.0,22048823.0,15.90876977974763,positive,0.0588375187079942,True,True,positive,False,False
theta_local:249:1197166:1,249,1197166.0,1.0,1197167.0,1197167.0,12.99546849026404,positive,0.0733451964419051,True,True,positive,False,False
theta_local:250:12777762:1,250,12777762.0,1.0,12777763.0,12777763.0,15.363216952468896,positive,0.0613798520197853,True,True,positive,False,False
theta_local:251:12802758:1,251,12802758.0,1.0,12802759.0,12802759.0,15.365171252537955,positive,0.0619768263150305,True,True,positive,False,False
theta_local:252:39639838:294,252,39639838.0,294.0,39640132.0,39640253.0,38.41162530909082,positive,0.0623250464295579,True,True,positive,False,False
theta_local:253:153058:1,253,153058.0,1.0,153059.0,153059.0,10.938578746956969,positive,0.0867976721097067,True,True,positive,False,False
theta_local:254:109611738:1,254,109611738.0,1.0,109611739.0,109611739.0,17.51245503440681,positive,0.0542307354806207,True,True,positive,False,False
theta_local:255:33472329:4,255,33472329.0,4.0,33472333.0,33472553.0,30.652459490191177,positive,0.0583129230101737,True,True,positive,False,False
theta_local:256:33913800:1,256,33913800.0,1.0,33913801.0,33913801.0,16.339332598648777,positive,0.0584800149533509,True,True,positive,False,False
theta_local:257:7103076:1,257,7103076.0,1.0,7103077.0,7103077.0,14.776038628411124,positive,0.0630835742905236,True,True,positive,False,False
theta_local:258:179143998:1963,258,179143998.0,1963.0,179145961.0,179145961.0,-157.64794417599842,negative,0.0992292790633997,True,True,negative,False,False
theta_local:259:1512750:1,259,1512750.0,1.0,1512751.0,1512751.0,13.22944040553211,positive,0.0718102487098728,True,True,positive,False,False
theta_local:260:108586732:1,260,108586732.0,1.0,108586733.0,108586733.0,17.503059794097258,positive,0.0543474529340776,True,True,positive,False,False
theta_local:261:3284136:1,261,3284136.0,1.0,3284137.0,3284137.0,14.004614466102092,positive,0.0686459109048948,True,True,positive,False,False
theta_local:262:7118316:1,262,7118316.0,1.0,7118317.0,7118317.0,14.77818187904236,positive,0.0645287401420676,True,True,positive,False,False
theta_local:263:39693438:1,263,39693438.0,1.0,39693439.0,39693439.0,16.496696467516113,positive,0.0588645021490785,True,True,positive,False,False
theta_local:264:31039822:1,264,31039822.0,1.0,31039823.0,31039823.0,16.250781550943447,positive,0.0576298658887291,True,True,positive,False,False
theta_local:265:33881386:1,265,33881386.0,1.0,33881387.0,33881387.0,16.338376365517014,positive,0.0586131860322688,True,True,positive,False,False
theta_local:266:40875396:1,266,40875396.0,1.0,40875397.0,40875397.0,16.526038899672752,positive,0.0570659692284134,True,True,positive,False,False
theta_local:267:359206:1,267,359206.0,1.0,359207.0,359207.0,11.791654102970854,positive,0.0800494306768673,True,True,positive,False,False
theta_local:268:30796057:712,268,30796057.0,712.0,30796769.0,30796769.0,-22.283667759237915,negative,0.0776137683916326,True,True,negative,False,False
theta_local:269:178898710:757,269,178898710.0,757.0,178899467.0,178899467.0,-129.92303273409152,negative,0.0645219433395106,True,True,negative,False,False
theta_local:270:17643288:1,270,17643288.0,1.0,17643289.0,17643289.0,15.685866042410211,positive,0.0599602263937145,True,True,positive,False,False
theta_local:271:187423758:1265,271,187423758.0,1265.0,187425023.0,187425023.0,-64.92019598792695,negative,0.0855229588678136,True,True,negative,False,False
theta_local:272:39650618:347,272,39650618.0,347.0,39650965.0,39651113.0,55.3992965006438,positive,0.0666565964958798,True,True,positive,False,False
theta_local:273:30401962:1,273,30401962.0,1.0,30401963.0,30401963.0,16.230017736660166,positive,0.0584108084726998,True,True,positive,False,False
theta_local:274:109546815:776,274,109546815.0,776.0,109547591.0,109547591.0,-109.57283284869368,negative,0.0689354203592449,True,True,negative,False,False
theta_local:275:109492961:1238,275,109492961.0,1238.0,109494199.0,109494199.0,-108.80604725032116,negative,0.0837417020986148,True,True,negative,False,False
theta_local:276:108561847:313,276,108561847.0,313.0,108562160.0,108562291.0,-16.954684245508304,negative,0.0551202378966553,True,True,negative,False,False
theta_local:277:7103682:1,277,7103682.0,1.0,7103683.0,7103683.0,14.776123939910772,positive,0.0630902209402763,True,True,positive,False,False
theta_local:278:30401416:1,278,30401416.0,1.0,30401417.0,30401417.0,16.229999777132257,positive,0.0591615064749945,True,True,positive,False,False
theta_local:279:40862800:843,279,40862800.0,843.0,40863643.0,40863643.0,-1.7644553033559305,negative,0.0829200752976066,True,True,negative,False,False
theta_local:280:33913260:1,280,33913260.0,1.0,33913261.0,33913261.0,16.339316675800756,positive,0.058191274874661,True,True,positive,False,False
theta_local:281:108810600:1,281,108810600.0,1.0,108810601.0,108810601.0,17.505119323301336,positive,0.0544870044829864,True,True,positive,False,False
theta_local:282:1512876:1,282,1512876.0,1.0,1512877.0,1512877.0,13.229523694026316,positive,0.0708017239099497,True,True,positive,False,False
theta_local:283:17591998:1,283,17591998.0,1.0,17591999.0,17591999.0,15.682954754372712,positive,0.0606328476734683,True,True,positive,False,False
theta_local:284:30400756:1,284,30400756.0,1.0,30400757.0,30400757.0,16.229978067382206,positive,0.0592359497084479,True,True,positive,False,False
theta_local:285:187502433:1204,285,187502433.0,1204.0,187503637.0,187503637.0,-118.1895832631717,negative,0.0793621467961531,True,True,negative,False,False
theta_local:286:1188898:1,286,1188898.0,1.0,1188899.0,1188899.0,12.988538226732649,positive,0.0732650773543473,True,True,positive,False,False
theta_local:287:108554850:1,287,108554850.0,1.0,108554851.0,108554851.0,17.50276614237342,positive,0.0546923953449301,True,True,positive,False,False
theta_local:288:108533470:3,288,108533470.0,3.0,108533473.0,108533687.0,34.005138362130026,positive,0.06296609300304,True,True,positive,False,False
theta_local:289:187420762:1,289,187420762.0,1.0,187420763.0,187420763.0,18.04886671672199,positive,0.0528698455510337,True,True,positive,False,False
theta_local:290:1200060:1,290,1200060.0,1.0,1200061.0,1200061.0,12.997882946799592,positive,0.0734962713434768,True,True,positive,False,False
theta_local:291:22052746:1,291,22052746.0,1.0,22052747.0,22052747.0,15.908947732596488,positive,0.0591697378973292,True,True,positive,False,False
theta_local:292:1196118:1,292,1196118.0,1.0,1196119.0,1196119.0,12.994592706870844,positive,0.072507583675384,True,True,positive,False,False
theta_local:293:179405418:1105,293,179405418.0,1105.0,179406523.0,179406523.0,-97.72642586632604,negative,0.0771394318911972,True,True,negative,False,False
theta_local:294:40836766:1,294,40836766.0,1.0,40836767.0,40836767.0,16.525093385541517,positive,0.0575917731273201,True,True,positive,False,False
theta_local:295:30775878:1,295,30775878.0,1.0,30775879.0,30775879.0,16.242241791771498,positive,0.0597981788803012,True,True,positive,False,False
theta_local:296:12422076:1,296,12422076.0,1.0,12422077.0,12422077.0,15.334985850761935,positive,0.0608018746772307,True,True,positive,False,False
theta_local:297:604718720:5423,297,604718720.0,5423.0,604724143.0,604724143.0,-287.04929571977755,negative,0.1444593757832343,True,True,negative,False,True
theta_local:298:30423255:4,298,30423255.0,4.0,30423259.0,30423359.0,30.46143587930456,positive,0.0588683256744303,True,True,positive,False,False
theta_local:299:39651244:619,299,39651244.0,619.0,39651863.0,39651863.0,-24.148225995829307,negative,0.0700647985436921,True,True,negative,False,False
theta_local:300:108555462:1,300,108555462.0,1.0,108555463.0,108555463.0,17.50277178006044,positive,0.0542277324548623,True,True,positive,False,False
theta_local:301:604358714:2075,301,604358714.0,2075.0,604360789.0,604360789.0,-235.00910780034724,negative,0.0905498237696835,True,True,negative,False,True
theta_local:302:30848878:1,302,30848878.0,1.0,30848879.0,30848879.0,16.24461097054039,positive,0.0591459350334649,True,True,positive,False,False
theta_local:303:155848:1,303,155848.0,1.0,155849.0,155849.0,10.956642868748848,positive,0.0823330539773264,True,True,positive,False,False
theta_local:304:604869251:1710,304,604869251.0,1710.0,604870961.0,604870961.0,-193.460685806944,negative,0.084228112951883,True,True,negative,False,True
theta_local:305:30386676:13,305,30386676.0,13.0,30386689.0,30386821.0,55.9180601763964,positive,0.0656901337841472,True,True,positive,False,False
theta_local:306:17997750:1,306,17997750.0,1.0,17997751.0,17997751.0,15.705757363609788,positive,0.0614815788836374,True,True,positive,False,False
theta_local:307:17642590:1,307,17642590.0,1.0,17642591.0,17642591.0,15.68582647984297,positive,0.0615114980157123,True,True,positive,False,False
theta_local:308:2275512:1,308,2275512.0,1.0,2275513.0,2275513.0,13.637716079452618,positive,0.0691152327817433,True,True,positive,False,False
