candidate_id,block_id,x,y,h,p_star,E_theta_sign,DeltaD_sign,post_P0_flag,finite_zone_flag,finite_certificate_flag,E_theta,Q_R2Q,Q_delta_D,DeltaD,Q_exc,epsilon,abs_epsilon,Q_reconstructed,formula_residual,abs_formula_residual,near_forbidden_flag,forbidden_flag,threshold_relevant_flag,positive_harmless_flag,negative_transfer_flag,channel_compatible_flag,O2_repaid_flag,B3_no_accumulation_flag,primitive_available_flag,row_regime,failure_type,component_bound_status,status
hexc_01086,1087,108548851,108548850,1,108548851,positive,negative,False,True,True,17.50271086924868,0.0542782829612496,0.0531016339088899,-18.17936080424897,0.0,0.0011766490523596,0.0011766490523596,0.0542782829612495,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01087,1088,108811249,108811248,1,108811249,positive,negative,False,True,True,17.50512527858569,0.0542851518691058,0.0530948288229823,-18.18177521358575,0.0,0.0011903230461234,0.0011903230461234,0.054285151869105694,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01088,1089,108537413,108537412,1,108537413,positive,negative,False,True,True,17.50260549178444,0.0539085459451573,0.0531019309581811,-18.17925542678404,0.0,0.0008066149869761,0.0008066149869761,0.053908545945157205,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01089,1090,179149561,179149560,1,179149561,positive,negative,False,True,True,18.003731551251725,0.0533156574202763,0.0517258894440735,-18.680381486251463,0.0,0.0015897679762027,0.0015897679762027,0.0533156574202762,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01090,1091,30336529,30336528,1,30336529,positive,negative,False,True,True,16.22786312191227,0.0581716915777917,0.0569560470455834,-16.904513056912492,0.0,0.0012156445322082,0.0012156445322082,0.058171691577791604,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01091,1092,108833029,108833028,1,108833029,positive,negative,False,True,True,17.505325421684084,0.054911741915113,0.0530942647918506,-18.18197535668424,0.0,0.0018174771232623,0.0018174771232623,0.0549117419151129,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01092,1093,30781631,30781630,1,30781631,positive,negative,False,True,True,16.24242867392501,0.0581949055190804,0.0569088529326064,-16.919078608924792,0.0,0.0012860525864739,0.0012860525864739,0.0581949055190803,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01093,1094,76020619,76020618,1,76020619,positive,negative,False,True,True,17.14651516408628,0.0560191245093466,0.0541250559286734,-17.82316509908651,0.0,0.0018940685806732,0.0018940685806732,0.0560191245093466,0.0,0.0,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01094,1095,108532337,108532336,1,108532337,positive,negative,False,True,True,17.502558723406985,0.0551289746581206,0.053102062794964,-18.179208658407333,0.0,0.0020269118631565,0.0020269118631565,0.0551289746581205,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01095,1096,33489283,33489282,1,33489283,positive,negative,False,True,True,16.326736035165272,0.0577474700715806,0.0566372156644018,-17.003385970165255,0.0,0.0011102544071787,0.0011102544071787,0.0577474700715805,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01096,1097,180619783,180619782,1,180619783,positive,negative,False,True,True,18.011904733368866,0.0532369055469006,0.0517040373272914,-18.68855466836885,0.0,0.0015328682196091,0.0015328682196091,0.0532369055469005,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01097,1098,30804737,30804736,1,30804737,positive,negative,False,True,True,16.243179034819295,0.058989272338129,0.0569064237919145,-16.919828969819264,0.0,0.0020828485462144,0.0020828485462144,0.058989272338128895,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01098,1099,33920713,33920712,1,33920713,positive,negative,False,True,True,16.33953638871423,0.0585467889999367,0.0565961995834571,-17.01618632371401,0.0,0.0019505894164795,0.0019505894164795,0.0585467889999366,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01099,1100,179407897,179407896,1,179407897,positive,negative,False,True,True,18.005172525572227,0.0531144456911841,0.0517220354620698,-18.68182246057222,0.0,0.0013924102291142,0.0013924102291142,0.053114445691183995,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01100,1101,33866149,33866148,1,33866149,positive,negative,False,True,True,16.33792651889065,0.0581857775751032,0.0566013548128054,-17.01457645389064,0.0,0.0015844227622977,0.0015844227622977,0.0581857775751031,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01101,1102,18001811,18001810,1,18001811,positive,negative,False,True,True,15.705982921910593,0.0615526936475914,0.0587002069537131,-16.382632856910732,1.6293939955706177e-15,0.0028524866938766,0.0028524866938766,0.06155269364759133,6.938893903907228e-17,6.938893903907228e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01102,1103,33902461,33902460,1,33902461,positive,negative,False,True,True,16.33899816558593,0.0586781115263028,0.0565979230119342,-17.015648100585622,0.0,0.0020801885143685,0.0020801885143685,0.0586781115263027,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01103,1104,108583633,108583632,1,108583633,positive,negative,False,True,True,17.503031245082425,0.055383249382152,0.0531007308195491,-18.179681180083207,0.0,0.0022825185626028,0.0022825185626028,0.0553832493821519,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01104,1105,30799543,30799542,1,30799543,positive,negative,False,True,True,16.243010410171387,0.0589063417634296,0.0569069696618383,-16.91966034517145,0.0,0.0019993721015912,0.0019993721015912,0.0589063417634295,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01105,1106,108548933,108548932,1,108548933,positive,negative,False,True,True,17.50271162466864,0.054595234329025,0.0531016317794404,-18.179361559668,0.0,0.0014936025495845,0.0014936025495845,0.0545952343290249,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01106,1107,178014149,178014148,1,178014149,positive,negative,False,True,True,17.99737359386134,0.0522691062283668,0.0517429010834159,-18.674023528860744,0.0,0.0005262051449508,0.0005262051449508,0.0522691062283667,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01107,1108,33930191,33930190,1,33930191,positive,negative,False,True,True,16.339815765981232,0.0590885232164182,0.056595305039078,-17.01646570098137,0.0,0.0024932181773401,0.0024932181773401,0.0590885232164181,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01108,1109,187509859,187509858,1,187509859,positive,negative,False,True,True,18.04934198332572,0.0532746905385066,0.0516041791809541,-18.725991918325235,0.0,0.0016705113575524,0.0016705113575524,0.053274690538506496,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01109,1110,108549031,108549030,1,108549031,positive,negative,False,True,True,17.50271252748687,0.0548105176332126,0.0531016292344964,-18.179362462487006,0.0,0.0017088883987161,0.0017088883987161,0.0548105176332125,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01110,1111,179400083,179400082,1,179400083,positive,negative,False,True,True,18.00512897024215,0.0529513872404459,0.0517221519452925,-18.681778905242027,0.0,0.0012292352951533,0.0012292352951533,0.0529513872404458,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01111,1112,30775301,30775300,1,30775301,positive,negative,False,True,True,16.242223010653085,0.0575445522104413,0.0569095187617919,-16.918872945652765,1.5296203819414606e-15,0.0006350334486477,0.0006350334486477,0.05754455221044113,1.734723475976807e-16,1.734723475976807e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01112,1113,108547793,108547792,1,108547793,positive,negative,False,True,True,17.50270112243748,0.0551923003132832,0.0531016613841074,-18.179351057438,0.0,0.0020906389291757,0.0020906389291757,0.0551923003132831,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01113,1114,604357543,604357542,1,604357543,positive,negative,True,False,False,19.219676539369978,0.0502820747847901,0.0486658699294254,-19.896326474370653,4.449198289442823e-15,0.0016162048553601,0.0016162048553601,0.050282074784789944,1.5265566588595902e-16,1.5265566588595902e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01114,1115,109467443,109467442,1,109467443,positive,negative,False,True,True,17.511137738810312,0.05439436807557,0.0530778900964478,-18.187787673810817,0.0,0.0013164779791221,0.0013164779791221,0.054394368075569896,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01115,1116,33921493,33921492,1,33921493,positive,negative,False,True,True,16.33955938324952,0.0575180001629738,0.056596125955668,-17.016209318249366,0.0,0.0009218742073057,0.0009218742073057,0.057518000162973704,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01116,1117,179604479,179604478,1,179604479,positive,negative,False,True,True,18.0062676522742,0.0533605890133977,0.0517191068565509,-18.68291758727355,0.0,0.0016414821568467,0.0016414821568467,0.0533605890133976,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01117,1118,17590163,17590162,1,17590163,positive,negative,False,True,True,15.682850383299574,0.0601487557243022,0.0587799922744278,-16.359500318299524,1.6339157829914289e-15,0.0013687634498727,0.0013687634498727,0.06014875572430213,6.938893903907228e-17,6.938893903907228e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01118,1119,30802271,30802270,1,30802271,positive,negative,False,True,True,16.243098978991835,0.0582828772431081,0.0569066829464862,-16.919748913991953,0.0,0.0013761942966218,0.0013761942966218,0.058282877243108,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01119,1120,178894409,178894408,1,178894409,positive,negative,False,True,True,18.00230629589445,0.0527444806986635,0.0517297019495125,-18.678956230894983,0.0,0.0010147787491509,0.0010147787491509,0.0527444806986634,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01120,1121,178036589,178036588,1,178036589,positive,negative,False,True,True,17.99749964331236,0.0530767721992064,0.051742563711098,-18.6741495783117,0.0,0.0013342084881083,0.0013342084881083,0.0530767721992063,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01121,1122,187494079,187494078,1,187494079,positive,negative,False,True,True,18.04925782420945,0.0522201061251438,0.0516044032301008,-18.725907759209804,2.5063634793804536e-15,0.0006157028950404,0.0006157028950404,0.0522201061251437,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01122,1123,187420817,187420816,1,187420817,positive,negative,False,True,True,18.048867004843707,0.053034220917429,0.0516054436983638,-18.725516939844056,0.0,0.0014287772190651,0.0014287772190651,0.0530342209174289,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01123,1124,3241151,3241150,1,3241151,positive,negative,False,True,True,13.991439071596847,0.0669522536547854,0.0652659837587084,-14.6680890065968,5.058520780028608e-16,0.0016862698960764,0.0016862698960764,0.0669522536547853,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01124,1125,178014073,178014072,1,178014073,positive,negative,False,True,True,17.99737316692889,0.0528549473289295,0.0517429022261118,-18.67402310192847,0.0,0.0011120451028176,0.0011120451028176,0.052854947328929404,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01125,1126,109494269,109494268,1,109494269,positive,negative,False,True,True,17.51138276795161,0.0541033015819134,0.0530772000122116,-18.188032702951205,0.0,0.0010261015697017,0.0010261015697017,0.054103301581913295,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01126,1127,604676357,604676356,1,604676357,positive,negative,True,False,False,19.220203925752426,0.049416511214896,0.0486646212469041,-19.896853860753254,0.0,0.0007518899679918,0.0007518899679918,0.0494165112148959,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01127,1128,12830347,12830346,1,12830347,positive,negative,False,True,True,15.367323782212054,0.0604191265689465,0.0598903145753375,-16.043973717211884,0.0,0.0005288119936089,0.0005288119936089,0.0604191265689464,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01128,1129,1510669,1510668,1,1510669,positive,negative,False,True,True,13.228063157032665,0.0696682143827288,0.0686863539482304,-13.904713092032694,0.0,0.0009818604344983,0.0009818604344983,0.0696682143827287,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01129,1130,180642733,180642732,1,180642733,positive,negative,False,True,True,18.01203178779059,0.0527576768807692,0.0517036977756645,-18.68868172279053,0.0,0.0010539791051046,0.0010539791051046,0.0527576768807691,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01130,1131,604713503,604713502,1,604713503,positive,negative,True,False,False,19.22026535507516,0.0496773189685459,0.0486644758060505,-19.89691529007541,4.448939171212818e-15,0.0010128431624908,0.0010128431624908,0.04967731896854575,1.5265566588595902e-16,1.5265566588595902e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01131,1132,178013497,178013496,1,178013497,positive,negative,False,True,True,17.997369931224423,0.0533559352645015,0.0517429108865596,-18.674019866224626,0.0,0.0016130243779418,0.0016130243779418,0.0533559352645014,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01132,1133,178037773,178037772,1,178037773,positive,negative,False,True,True,17.997506293608623,0.0532612509449289,0.0517425459116538,-18.67415622860881,0.0,0.001518705033275,0.001518705033275,0.053261250944928805,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01133,1134,604432771,604432770,1,604432771,positive,negative,True,False,False,19.219801007607728,0.0500841735521508,0.048665575222613,-19.89645094260777,4.449143513219674e-15,0.0014185983295333,0.0014185983295333,0.05008417355215075,4.85722573273506e-17,4.85722573273506e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01134,1135,30372631,30372630,1,30372631,positive,negative,False,True,True,16.229052464813922,0.0598227360923421,0.0569521905002623,-16.90570239981389,0.0,0.0028705455920797,0.0028705455920797,0.059822736092341997,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01135,1136,5897,5896,1,5897,positive,negative,False,True,True,7.682199026000504,0.1166604661931528,0.1108886263423026,-8.358848961000504,0.0,0.0057718398508502,0.0057718398508502,0.11666046619315279,1.3877787807814457e-17,1.3877787807814457e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01136,1137,40397051,40397050,1,40397051,positive,negative,False,True,True,16.514267345217604,0.0579228585683904,0.0560421903925931,-17.19091728021749,1.4824710748991613e-15,0.0018806681757957,0.0018806681757957,0.05792285856839029,1.1102230246251565e-16,1.1102230246251565e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01137,1138,33489319,33489318,1,33489319,positive,negative,False,True,True,16.326737110135454,0.0576878486927585,0.0566372122173883,-17.003387045135696,1.5147348083698396e-15,0.0010506364753686,0.0010506364753686,0.05768784869275841,9.020562075079397e-17,9.020562075079397e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01138,1139,33921133,33921132,1,33921133,positive,negative,False,True,True,16.33954877045278,0.0577584668244067,0.0565961599374902,-17.016198705452553,0.0,0.0011623068869164,0.0011623068869164,0.0577584668244066,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01139,1140,109452439,109452438,1,109452439,positive,negative,False,True,True,17.51100066583287,0.054684290006421,0.0530782761477435,-18.187650600832967,0.0,0.0016060138586774,0.0016060138586774,0.0546842900064209,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01140,1141,179380801,179380800,1,179380801,positive,negative,False,True,True,18.00502148402492,0.0527310857325823,0.0517224394058356,-18.68167141902541,0.0,0.0010086463267466,0.0010086463267466,0.0527310857325822,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01141,1142,109507313,109507312,1,109507313,positive,negative,False,True,True,17.51150189037892,0.0546230160820673,0.0530768645299911,-18.188151825379464,0.0,0.0015461515520761,0.0015461515520761,0.054623016082067204,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01142,1143,109709489,109709488,1,109709489,positive,negative,False,True,True,17.5133464210488,0.0541159908639181,0.0530716703544062,-18.18999635604814,0.0,0.0010443205095118,0.0010443205095118,0.054115990863918,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01143,1144,30402077,30402076,1,30402077,positive,negative,False,True,True,16.230021486411005,0.059307463297189,0.0569490487514078,-16.90667142141092,0.0,0.0023584145457811,0.0023584145457811,0.059307463297188896,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01144,1145,30402173,30402172,1,30402173,positive,negative,False,True,True,16.230024644085017,0.0583819238538428,0.0569490385142064,-16.90667457908512,0.0,0.0014328853396363,0.0014328853396363,0.0583819238538427,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01145,1146,604814009,604814008,1,604814009,positive,negative,True,False,False,19.22043154559044,0.0494756295158382,0.0486640823356076,-19.89708148058889,4.4488660403844056e-15,0.0008115471802261,0.0008115471802261,0.04947562951583815,4.85722573273506e-17,4.85722573273506e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01146,1147,1518089,1518088,1,1518089,positive,negative,False,True,True,13.232962864995075,0.0696981157976294,0.0686632582961747,-13.909612799994989,0.0,0.0010348575014546,0.0010348575014546,0.0696981157976293,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01147,1148,33916499,33916498,1,33916499,positive,negative,False,True,True,16.339412150117706,0.0585439458953165,0.0565965973949054,-17.016062085117483,0.0,0.001947348500411,0.001947348500411,0.0585439458953164,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01148,1149,604692527,604692526,1,604692527,positive,negative,True,False,False,19.22023066697293,0.0502751394000731,0.0486645579339388,-19.89688060197296,4.448954435666691e-15,0.0016105814661298,0.0016105814661298,0.05027513940007305,5.551115123125783e-17,5.551115123125783e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01149,1150,33822053,33822052,1,33822053,positive,negative,False,True,True,16.336623603317918,0.0572889911098015,0.0566055277808021,-17.013273538318117,0.0,0.0006834633289993,0.0006834633289993,0.0572889911098014,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01150,1151,30405101,30405100,1,30405101,positive,negative,False,True,True,16.230120948352898,0.0583189578507988,0.0569487262968394,-16.906770883353147,0.0,0.0013702315539593,0.0013702315539593,0.0583189578507987,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01151,1152,109688263,109688262,1,109688263,positive,negative,False,True,True,17.51315292772562,0.0536493335791564,0.0530722151815025,-18.189802862725628,0.0,0.0005771183976538,0.0005771183976538,0.0536493335791563,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01152,1153,604205809,604205808,1,604205809,positive,negative,True,False,False,19.219425441236734,0.0500916480596878,0.0486664644721217,-19.89607537623669,0.0,0.001425183587566,0.001425183587566,0.0500916480596877,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01153,1154,179151251,179151250,1,179151251,positive,negative,False,True,True,18.003740984666017,0.0531896390827967,0.051725864211911,-18.680390919666024,0.0,0.0014637748708856,0.0014637748708856,0.0531896390827966,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01154,1155,179408683,179408682,1,179408683,positive,negative,False,True,True,18.00517690664068,0.0532792716347628,0.051722023745486,-18.68182684164094,0.0,0.0015572478892767,0.0015572478892767,0.0532792716347627,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01155,1156,31018763,31018762,1,31018763,positive,negative,False,True,True,16.25010283741915,0.0577392055749262,0.0568840191674695,-16.92675277241915,0.0,0.0008551864074566,0.0008551864074566,0.057739205574926095,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01156,1157,179149627,179149626,1,179149627,positive,negative,False,True,True,18.003731919658925,0.052449097351866,0.051725888458673,-18.68038185465957,0.0,0.0007232088931929,0.0007232088931929,0.0524490973518659,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01157,1158,108625471,108625470,1,108625471,positive,negative,False,True,True,17.50341647755884,0.0548992148437754,0.0530996449501397,-18.180066412559427,0.0,0.0017995698936356,0.0017995698936356,0.054899214843775294,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01158,1159,179471161,179471160,1,179471161,positive,negative,False,True,True,18.00552509003229,0.0528393789272466,0.0517210925923059,-18.68217502503194,0.0,0.0011182863349406,0.0011182863349406,0.0528393789272465,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01159,1160,604676123,604676122,1,604676123,positive,negative,True,False,False,19.22020353876848,0.0495283809568822,0.0486646221631335,-19.896853473768715,0.0,0.0008637587937486,0.0008637587937486,0.0495283809568821,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01160,1161,33876413,33876412,1,33876413,positive,negative,False,True,True,16.338229548471332,0.0585377659146537,0.0566003843601446,-17.014879483471304,0.0,0.001937381554509,0.001937381554509,0.0585377659146536,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01161,1162,40835593,40835592,1,40835593,positive,negative,False,True,True,16.52506463652532,0.0573022479213347,0.0560083115301421,-17.201714571525372,0.0,0.0012939363911925,0.0012939363911925,0.0573022479213346,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01162,1163,33925349,33925348,1,33925349,positive,negative,False,True,True,16.339673051030964,0.0586968995381285,0.0565957619977692,-17.016322986031355,0.0,0.0021011375403592,0.0021011375403592,0.0586968995381284,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01163,1164,604356979,604356978,1,604356979,positive,negative,True,False,False,19.21967560614713,0.0497916518374952,0.0486658721390544,-19.896325541147235,0.0,0.0011257796984407,0.0011257796984407,0.0497916518374951,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01164,1165,179410001,179410000,1,179410001,positive,negative,False,True,True,18.0051842529694,0.0523424802961385,0.0517220040987172,-18.68183418796889,2.518001616948051e-15,0.0006204761974187,0.0006204761974187,0.05234248029613842,7.632783294297951e-17,7.632783294297951e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01165,1166,109568141,109568140,1,109568141,positive,negative,False,True,True,17.512057205914747,0.0550760585666167,0.0530753006613676,-18.18870714091463,0.0,0.002000757905249,0.002000757905249,0.0550760585666166,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01166,1167,180641137,180641136,1,180641137,positive,negative,False,True,True,18.0120229526328,0.0527240326383938,0.0517037213873874,-18.68867288763249,0.0,0.0010203112510063,0.0010203112510063,0.0527240326383937,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01167,1168,604866191,604866190,1,604866191,positive,negative,True,False,False,19.22051781963217,0.0499181365283003,0.0486638780768542,-19.89716775463239,0.0,0.0012542584514461,0.0012542584514461,0.049918136528300294,6.938893903907228e-18,6.938893903907228e-18,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01168,1169,179436911,179436910,1,179436911,positive,negative,False,True,True,18.0053342333602,0.0526897268156398,0.0517216029996259,-18.68198416836003,0.0,0.0009681238160138,0.0009681238160138,0.0526897268156397,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01169,1170,40835407,40835406,1,40835407,positive,negative,False,True,True,16.525060081664968,0.0577275682750923,0.0560083258133793,-17.201710016664947,1.4806456896753477e-15,0.0017192424617115,0.0017192424617115,0.057727568275092275,2.7755575615628914e-17,2.7755575615628914e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01170,1171,109710487,109710486,1,109710487,positive,negative,False,True,True,17.5133555177593,0.053558207608188,0.0530716447407002,-18.19000545275867,0.0,0.0004865628674877,0.0004865628674877,0.0535582076081879,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01171,1172,108553853,108553852,1,108553853,positive,negative,False,True,True,17.50275694882216,0.0549840791501077,0.0531015040158899,-18.179406883821684,0.0,0.0018825751342177,0.0018825751342177,0.0549840791501076,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_01172,1173,76018253,76018252,1,76018253,positive,negative,False,True,True,17.146484040466788,0.0557750751240321,0.0541251470761365,-17.8231339754675,2.7619460509124898e-15,0.0016499280478927,0.0016499280478927,0.05577507512403196,1.3877787807814457e-16,1.3877787807814457e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
