candidate_id,block_id,x,y,h,right_endpoint,p_star,E_theta_sign,DeltaD_sign,post_P0_flag,finite_zone_flag,E_theta,Q_R2Q,Q_delta_D,Q_exc,epsilon,D_start,D_end,DeltaD,bridge_excursion_raw,bridge_excursion_argmax,threshold_relevant_flag,forbidden_flag,row_regime,scale_denominator,DeltaD_recomputed,DeltaD_recompute_error,Q_delta_D_recomputed,Q_delta_D_recompute_error,Q_exc_recomputed,Q_exc_recompute_error,line_slope_D,Q_R2Q_recomputed,formula_reconstruction_error,endpoint_path_valid_flag,endpoint_delta_valid_flag,normalization_valid_flag,bridge_excursion_valid_flag,formula_reconstruction_valid_flag,failure_type,status
hexc_00411,412,1511563,1511562,1,1511563,1511563,positive,negative,False,True,13.228654772782928,0.0706974408897726,0.0686835644370623,0.0,0.0020138764527102,-619.4884348707126,-633.3937395784955,-13.905304707782877,0.0,1511562,False,False,positive_harmless,202.4546166430384,-13.905304707782875,-1.7763568394002505e-15,0.06868356443706232,-1.3877787807814457e-17,0.0,0.0,-13.905304707782877,0.0706974408897725,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00412,413,108593347,108593346,1,108593347,108593347,positive,negative,False,True,17.503120702077418,0.0546182774138054,0.0531004786597596,0.0,0.0015177987540457,-5335.618365088051,-5353.798135725128,-18.179770637077127,0.0,108593346,False,False,positive_harmless,342.3654757156459,-18.179770637077127,0.0,0.05310047865975968,-7.632783294297951e-17,0.0,0.0,-18.179770637077127,0.0546182774138053,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00413,414,179407799,179407294,505,179407799,179407799,negative,negative,False,True,-48.87590784572831,0.0551196856546969,0.0434018246580878,0.0052021848081,0.0065156761885089,-6787.259534313329,-7139.547075961747,-352.2875416484185,42.22552649995123,179407542,False,False,subthreshold_negative,8116.883205341699,-352.2875416484185,0.0,0.04340182465808785,-4.85722573273506e-17,0.005202184808100075,-7.45931094670027e-17,-0.6975990923731059,0.0551196856546967,2.0122792321330962e-16,True,True,True,True,True,,pass
hexc_00414,415,17640599,17640598,1,17640599,17640599,positive,negative,False,True,15.685713564882494,0.0611881261978987,0.0587701052588732,0.0,0.0024180209390254,-2121.578062887012,-2137.9404263868946,-16.362363499882576,0.0,17640598,False,False,positive_harmless,278.41303716930366,-16.362363499882576,0.0,0.05877010525887329,-9.020562075079397e-17,0.0,0.0,-16.362363499882576,0.061188126197898596,1.0408340855860843e-16,True,True,True,True,True,,pass
hexc_00415,416,30371023,30371022,1,30371023,30371023,positive,negative,False,True,16.228999521011747,0.0596340487654195,0.0569523621639329,0.0,0.0026816866014865,-2780.2762384785105,-2797.1818879345224,-16.905649456011815,0.0,30371022,False,False,positive_harmless,296.83842449502305,-16.905649456011815,0.0,0.05695236216393294,-4.163336342344337e-17,0.0,0.0,-16.905649456011815,0.059634048765419403,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00416,417,4991237,4991236,1,4991237,4991237,positive,negative,False,True,14.4231943327982,0.0657125416893429,0.0634780835669539,0.0,0.0022344581223889,-1136.2183463976137,-1151.318190665412,-15.09984426779829,0.0,4991236,False,False,positive_harmless,237.87492342725852,-15.09984426779829,0.0,0.06347808356695396,-5.551115123125783e-17,0.0,0.0,-15.09984426779829,0.0657125416893428,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00417,418,30400031,30400030,1,30400031,30400031,positive,negative,False,True,16.22995418611277,0.0580098213946896,0.0569492669403372,0.0,0.0010605544543523,-2854.287499949746,-2871.1941040708584,-16.90660412111265,0.0,30400030,False,False,positive_harmless,296.871321255545,-16.90660412111265,0.0,0.05694926694033726,-5.551115123125783e-17,0.0,0.0,-16.90660412111265,0.0580098213946895,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00418,419,109592159,109592158,1,109592159,109592159,positive,negative,False,True,17.512276387948138,0.0538415692856274,0.053074683430619,0.0,0.0007668858550083,-5509.628919018119,-5527.8178453410665,-18.188926322947736,0.0,109592158,False,False,positive_harmless,342.70437706378215,-18.188926322947736,0.0,0.05307468343061904,-3.469446951953614e-17,0.0,0.0,-18.188926322947736,0.053841569285627305,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00419,420,1512517,1512516,1,1512517,1512517,positive,negative,False,True,13.229285708493393,0.0708371017721546,0.0686805897789442,0.0,0.0021565119932103,-619.38878906868,-633.2947247121734,-13.905935643493422,0.0,1512516,False,False,positive_harmless,202.47257177393428,-13.905935643493422,0.0,0.06868058977894423,-2.7755575615628914e-17,0.0,0.0,-13.905935643493422,0.0708371017721545,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00420,421,179641801,179641800,1,179641801,179641801,positive,negative,False,True,18.006475431740324,0.0535518097468465,0.0517185512467677,0.0,0.0018332585000787,-6805.908850812062,-6824.591976178803,-18.68312536674057,0.0,179641800,False,False,positive_harmless,361.2461083373485,-18.68312536674057,0.0,0.05171855124676774,-4.163336342344337e-17,0.0,0.0,-18.68312536674057,0.053551809746846396,1.0408340855860843e-16,True,True,True,True,True,,pass
hexc_00421,422,187430753,187430752,1,187430753,187430753,positive,negative,False,True,18.04892001782697,0.0533821363327469,0.0516053025608131,2.5064523739830458e-15,0.0017768337719312,-6952.768114811753,-6971.49368476458,-18.725569952826845,9.094947017729282e-13,187430753,False,False,positive_harmless,362.8613538455689,-18.725569952827755,9.094947017729282e-13,0.0516053025608131,0.0,2.506452373983046e-15,-3.944304526105059e-31,-18.725569952826845,0.053382136332746806,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00422,423,1197103,1197102,1,1197103,1197103,positive,negative,False,True,12.995415029292625,0.0725973533181587,0.0698011454629597,0.0,0.002796207855199,-549.1652573587191,-562.8373223230118,-13.672064964292645,0.0,1197102,False,False,positive_harmless,195.87164184214984,-13.672064964292645,0.0,0.0698011454629597,0.0,0.0,0.0,-13.672064964292645,0.0725973533181587,0.0,True,True,True,True,True,,pass
hexc_00423,424,178906843,178906839,4,178906843,178907011,positive,negative,False,True,34.004751585154295,0.0537613436683464,0.051530514780634,0.0130816248069056,-0.0108507959191932,-6807.50183234502,-6844.7161726601735,-37.214340315154,9.447296218789234,178906840,False,False,positive_harmless,722.1806433251417,-37.214340315153095,-9.023892744153272e-13,0.05153051478063402,-2.0816681711721685e-17,0.01308162480690562,-2.0816681711721685e-17,-9.3035850787885,0.053761343668346395,6.938893903907228e-18,True,True,True,True,True,,pass
hexc_00424,425,108843373,108842535,838,108843373,108843373,negative,negative,False,True,-42.267090202042255,0.0705332046108587,0.0628973838335527,0.0033935898639005,0.0042422309134053,-5300.076800727035,-5923.599839927494,-623.5230392004587,33.64180410649078,108842753,False,False,subthreshold_negative,9913.338221673994,-623.5230392004587,0.0,0.06289738383355278,-8.326672684688674e-17,0.003393589863900551,-5.117434254131581e-17,-0.7440609059671345,0.07053320461085849,2.0816681711721685e-16,True,True,True,True,True,,pass
hexc_00425,426,1198103,1198102,1,1198103,1198103,positive,negative,False,True,12.996250030589469,0.0716439824546732,0.0697970796819855,0.0,0.0018469027726876,-551.1071892802422,-564.7800892458317,-13.672899965589522,0.0,1198102,False,False,positive_harmless,195.89501491877564,-13.672899965589522,0.0,0.06979707968198551,-1.3877787807814457e-17,0.0,0.0,-13.672899965589522,0.0716439824546731,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00426,427,108829177,108829176,1,108829177,108829177,positive,negative,False,True,17.5052900273906,0.0544294247853158,0.0530943645370289,0.0,0.0013350602482868,-5331.548111388785,-5349.730051351176,-18.18193996239097,0.0,108829176,False,False,positive_harmless,342.4457589978419,-18.18193996239097,0.0,0.053094364537028926,-2.7755575615628914e-17,0.0,0.0,-18.18193996239097,0.0544294247853157,1.0408340855860843e-16,True,True,True,True,True,,pass
hexc_00427,428,109588771,109588770,1,109588771,109588771,positive,negative,False,True,17.51224547284982,0.0537769958239419,0.0530747704886614,0.0,0.0007022253352804,-5481.844591418468,-5500.033486826317,-18.18889540784949,0.0,109588770,False,False,positive_harmless,342.70323244704866,-18.188895407849486,-3.552713678800501e-15,0.05307477048866141,-6.938893903907228e-18,0.0,0.0,-18.18889540784949,0.053776995823941805,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00428,429,108831199,108831195,4,108831199,108831299,positive,negative,False,True,33.01061719521155,0.055060010476967,0.0528844768057111,0.0134309492743368,-0.0112554156030809,-5382.481910607515,-5418.702116532726,-36.2202059252113,9.198762621303104,108831196,False,False,positive_harmless,684.8929612800813,-36.2202059252113,0.0,0.05288447680571118,-7.632783294297951e-17,0.01343094927433682,-1.9081958235744878e-17,-9.055051481302826,0.05506001047696699,6.938893903907228e-18,True,True,True,True,True,,pass
hexc_00429,430,1190983,1190982,1,1190983,1190983,positive,negative,False,True,12.990289574516003,0.072546546180588,0.0698261126573121,0.0,0.0027204335232759,-547.6060689466348,-561.2730084561508,-13.666939509516055,0.0,1190982,False,False,positive_harmless,195.72820237881118,-13.666939509516055,0.0,0.06982611265731212,-1.3877787807814457e-17,0.0,0.0,-13.666939509516055,0.072546546180588,0.0,True,True,True,True,True,,pass
hexc_00430,431,39691187,39691186,1,39691187,39691187,positive,negative,False,True,16.496639731089576,0.0580269088590896,0.056097589019169,1.4854597164314516e-15,0.001929319839919,-3195.5951926998537,-3212.768482365944,-17.17328966608966,4.547473508864641e-13,39691187,False,False,positive_harmless,306.13240187954233,-17.173289666090113,4.547473508864641e-13,0.056097589019169045,-4.163336342344337e-17,1.4854597164314516e-15,0.0,-17.17328966608966,0.05802690885908949,1.1102230246251565e-16,True,True,True,True,True,,pass
hexc_00431,432,604813747,604812190,1557,604813747,604813747,negative,negative,True,False,-101.12905906513606,0.0809591793277333,0.0704132009754753,0.0057665882988697,0.0047793900533881,-12456.592941944838,-13592.59525484488,-1136.002312900042,93.03450992577382,604812480,False,False,subthreshold_negative,16133.371259399311,-1136.002312900042,0.0,0.07041320097547538,-6.938893903907228e-17,0.0057665882988697644,-6.418476861114186e-17,-0.7296097064226346,0.0809591793277331,2.0816681711721685e-16,True,True,True,True,True,,pass
hexc_00432,433,40864661,40864660,1,40864661,40864661,positive,negative,False,True,16.52577621329047,0.0575819322666712,0.0560060802405509,0.0,0.0015758520261202,-3256.369483175726,-3273.571909324017,-17.20242614829067,0.0,40864660,False,False,positive_harmless,307.1528318783381,-17.20242614829067,0.0,0.05600608024055099,-9.020562075079397e-17,0.0,0.0,-17.20242614829067,0.0575819322666711,1.0408340855860843e-16,True,True,True,True,True,,pass
hexc_00433,434,30360431,30360430,1,30360431,30360431,positive,negative,False,True,16.22865070670187,0.0588814400924941,0.0569534931766531,0.0,0.0019279469158409,-2804.202580470195,-2821.1078811118964,-16.905300641701615,0.0,30360430,False,False,positive_harmless,296.82640517353883,-16.905300641701615,0.0,0.05695349317665311,-6.938893903907228e-18,0.0,0.0,-16.905300641701615,0.058881440092494006,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00434,435,30360047,30360046,1,30360047,30360047,positive,negative,False,True,16.228638058580096,0.0581421661772224,0.0569535341883904,1.5320335746796019e-15,0.0011886319888304,-2859.713842985716,-2876.619130979296,-16.905287993579805,4.547473508864641e-13,30360047,False,False,positive_harmless,296.8259693535545,-16.90528799358026,4.547473508864641e-13,0.056953534188390456,-5.551115123125783e-17,1.532033574679602e-15,-1.9721522630525295e-31,-16.905287993579805,0.058142166177222336,6.245004513516506e-17,True,True,True,True,True,,pass
hexc_00435,436,109496869,109496868,1,109496869,109496869,positive,negative,False,True,17.51140651320472,0.0551035992031224,0.0530771331385695,0.0,0.0020264660645528,-5299.72633066168,-5317.914387109884,-18.188056448204406,0.0,109496868,False,False,positive_harmless,342.6721710971181,-18.188056448204406,0.0,0.0530771331385695,0.0,0.0,0.0,-18.188056448204406,0.0551035992031223,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00436,437,187505317,187505316,1,187505317,187505317,positive,negative,False,True,18.04931776030601,0.0530690201586509,0.0516042436674944,0.0,0.0014647764911564,-6978.063196610357,-6996.789164305664,-18.72596769530628,0.0,187505316,False,False,positive_harmless,362.87650713311,-18.72596769530628,0.0,0.05160424366749441,-6.938893903907228e-18,0.0,0.0,-18.72596769530628,0.0530690201586508,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00437,438,12837337,12837336,1,12837337,12837337,positive,negative,False,True,15.367868435962098,0.0612899637796794,0.0598883618413151,0.0,0.0014016019383642,-1833.390477263874,-1849.434995634836,-16.044518370962123,0.0,12837336,False,False,positive_harmless,267.90711713696436,-16.044518370962123,0.0,0.059888361841315144,-4.163336342344337e-17,0.0,0.0,-16.044518370962123,0.0612899637796793,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00438,439,12830437,12830436,1,12830437,12830437,positive,negative,False,True,15.367330796806776,0.0626960586435312,0.0598902894252703,8.487591363773255e-16,0.00280576921826,-1802.23187064494,-1818.2758513767465,-16.04398073180664,2.273736754432321e-13,12830437,False,False,positive_harmless,267.8895174120995,-16.043980731806414,-2.2737367544323206e-13,0.05989028942527035,-5.551115123125783e-17,8.487591363773256e-16,-9.860761315262648e-32,-16.04398073180664,0.06269605864353114,5.551115123125783e-17,True,True,True,True,True,,pass
hexc_00439,440,39623959,39623958,1,39623959,39623959,positive,negative,False,True,16.494944518523248,0.0579331348020495,0.056102922366103,0.0,0.0018302124359464,-3192.402340272092,-3209.573934725615,-17.171594453523085,0.0,39623958,False,False,positive_harmless,306.07308370620666,-17.171594453523085,0.0,0.05610292236610309,-9.020562075079397e-17,0.0,0.0,-17.171594453523085,0.0579331348020494,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00440,441,17992691,17992690,1,17992691,17992691,positive,negative,False,True,15.705476177842002,0.0612759643063083,0.058701952420658,1.6294928491749139e-15,0.0025740118856486,-2138.488912243238,-2154.87103835608,-16.38212611284189,4.547473508864641e-13,17992691,False,False,positive_harmless,279.0729343284466,-16.382126112842343,4.547473508864641e-13,0.058701952420658,0.0,1.629492849174914e-15,-1.9721522630525295e-31,-16.38212611284189,0.06127596430630823,6.938893903907228e-17,True,True,True,True,True,,pass
hexc_00441,442,39646073,39646072,1,39646073,39646073,positive,negative,False,True,16.49550245952606,0.0571023960704463,0.0561011669032699,0.0,0.0010012291671763,-3248.6993789345584,-3265.8715313290845,-17.172152394526165,0.0,39646072,False,False,positive_harmless,306.09260631128245,-17.172152394526165,0.0,0.056101166903269974,-7.632783294297951e-17,0.0,0.0,-17.172152394526165,0.0571023960704462,1.0408340855860843e-16,True,True,True,True,True,,pass
hexc_00442,443,604711937,604711166,771,604711937,604711937,negative,negative,True,False,-83.51108885949861,0.0595213337383874,0.0465984620509916,0.0062676337811714,0.0066552379062243,-12479.499416818728,-13008.51974720355,-529.020330384823,71.15483103322367,604711245,False,False,subthreshold_negative,11352.742281621395,-529.020330384823,0.0,0.046598462050991656,-5.551115123125783e-17,0.006267633781171448,-4.7704895589362195e-17,-0.686148288436865,0.0595213337383873,1.0408340855860843e-16,True,True,True,True,True,,pass
hexc_00443,444,178895309,178895308,1,178895309,178895413,positive,negative,False,True,18.00231132678245,0.0530953390628619,0.0517296853259106,0.0,0.0013656537369512,-6843.091243679014,-6861.770204940797,-18.678961261783115,0.0,178895308,False,False,positive_harmless,361.0878578537786,-18.678961261783115,0.0,0.051729685325910636,-3.469446951953614e-17,0.0,0.0,-18.678961261783115,0.053095339062861804,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00444,445,179382103,179382099,4,179382103,179382319,positive,negative,False,True,34.01005747345147,0.0531359360204135,0.0515234728710148,0.0130798087714223,-0.0114673456220237,-6818.835146106218,-6856.054792309669,-37.21964620345079,9.448622690862976,179382100,False,False,positive_harmless,722.3823265296458,-37.21964620345079,0.0,0.05152347287101485,-4.85722573273506e-17,0.013079808771422393,-9.367506770274758e-17,-9.304911550862698,0.0531359360204134,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00445,446,3242093,3242092,1,3242093,3242093,positive,negative,False,True,13.99172966686262,0.0681785423845579,0.065264746549958,1.0116649352359689e-15,0.0029137958345988,-903.5825809993928,-918.2509606012557,-14.668379601862624,2.273736754432321e-13,3242093,False,False,positive_harmless,224.75195840428884,-14.668379601862853,2.291500322826323e-13,0.06526474654995804,-4.163336342344337e-17,1.0116649352359693e-15,-3.944304526105059e-31,-14.668379601862624,0.06817854238455781,8.326672684688674e-17,True,True,True,True,True,,pass
