candidate_id,x,source,selected_block_id,y,h,right_endpoint,post_P0_flag,finite_certificate_flag,right_endpoint_control_flag,containing_block_control_flag,x_minus_right_endpoint,partial_interval_used_flag,x_inside_full_block_flag,finite_certificate_outside_block_flag,partial_length,remainder_length,remainder_over_h,E_theta_partial,E_theta_full,E_theta_remainder,theta_additivity_delta,partial_sign,full_sign,sign_known_flag,sign_preserved_flag,sign_mismatch_flag,Q_R2Q_full,channel_full,positive_harmless_flag,negative_transfer_flag,near_forbidden_flag,forbidden_flag,boundary_slack_proxy,O2p4_Q_bdy,O2p4_boundary_local_proxy,boundary_repaid_flag,dangerous_sign_mismatch_flag,invalid_interval_flag,missing_selected_block_flag,missing_y_h_flag,missing_E_theta_flag,partial_full_additivity_failure_flag,boundary_repayment_unknown_for_mismatch_flag,near_forbidden_partial_full_unresolved_flag,forbidden_partial_full_unresolved_flag,partial_full_pass_flag,status
cand_00255,33913801,theta,theta_local:256:33913800:1,33913800.0,1.0,33913801.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.339332598648777,16.339332598648777,0.0,0.0,positive,positive,True,True,False,0.0584800149533509,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00256,7103077,theta,theta_local:257:7103076:1,7103076.0,1.0,7103077.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,14.776038628411124,14.776038628411124,0.0,0.0,positive,positive,True,True,False,0.0630835742905236,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00257,179145961,theta,theta_local:258:179143998:1963,179143998.0,1963.0,179145961.0,False,True,True,True,0.0,False,True,False,1963.0,0.0,0.0,-157.64794417599842,-157.64794417599842,0.0,0.0,negative,negative,True,True,False,0.0992292790633997,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00258,1512751,theta,theta_local:259:1512750:1,1512750.0,1.0,1512751.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,13.22944040553211,13.22944040553211,0.0,0.0,positive,positive,True,True,False,0.0718102487098728,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00259,108586733,theta,theta_local:260:108586732:1,108586732.0,1.0,108586733.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.503059794097258,17.503059794097258,0.0,0.0,positive,positive,True,True,False,0.0543474529340776,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00260,3284137,theta,theta_local:261:3284136:1,3284136.0,1.0,3284137.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,14.004614466102092,14.004614466102092,0.0,0.0,positive,positive,True,True,False,0.0686459109048948,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00261,7118317,theta,theta_local:262:7118316:1,7118316.0,1.0,7118317.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,14.77818187904236,14.77818187904236,0.0,0.0,positive,positive,True,True,False,0.0645287401420676,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00262,39693439,theta,theta_local:263:39693438:1,39693438.0,1.0,39693439.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.496696467516113,16.496696467516113,0.0,0.0,positive,positive,True,True,False,0.0588645021490785,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00263,31039823,theta,theta_local:264:31039822:1,31039822.0,1.0,31039823.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.250781550943447,16.250781550943447,0.0,0.0,positive,positive,True,True,False,0.0576298658887291,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00264,33881387,theta,theta_local:265:33881386:1,33881386.0,1.0,33881387.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.338376365517014,16.338376365517014,0.0,0.0,positive,positive,True,True,False,0.0586131860322688,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00265,40875397,theta,theta_local:266:40875396:1,40875396.0,1.0,40875397.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.526038899672752,16.526038899672752,0.0,0.0,positive,positive,True,True,False,0.0570659692284134,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00266,359207,theta,theta_local:267:359206:1,359206.0,1.0,359207.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,11.791654102970854,11.791654102970854,0.0,0.0,positive,positive,True,True,False,0.0800494306768673,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00267,30796769,theta,theta_local:268:30796057:712,30796057.0,712.0,30796769.0,False,True,True,True,0.0,False,True,False,712.0,0.0,0.0,-22.283667759237915,-22.283667759237915,0.0,0.0,negative,negative,True,True,False,0.0776137683916326,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00268,178899467,theta,theta_local:269:178898710:757,178898710.0,757.0,178899467.0,False,True,True,True,0.0,False,True,False,757.0,0.0,0.0,-129.92303273409152,-129.92303273409152,0.0,0.0,negative,negative,True,True,False,0.0645219433395106,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00269,17643289,theta,theta_local:270:17643288:1,17643288.0,1.0,17643289.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,15.685866042410211,15.685866042410211,0.0,0.0,positive,positive,True,True,False,0.0599602263937145,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00270,187425023,theta,theta_local:271:187423758:1265,187423758.0,1265.0,187425023.0,False,True,True,True,0.0,False,True,False,1265.0,0.0,0.0,-64.92019598792695,-64.92019598792695,0.0,0.0,negative,negative,True,True,False,0.0855229588678136,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00271,39650965,theta,theta_local:272:39650618:347,39650618.0,347.0,39650965.0,False,True,True,True,0.0,False,True,False,347.0,0.0,0.0,55.3992965006438,55.3992965006438,0.0,0.0,positive,positive,True,True,False,0.0666565964958798,positive_harmless,True,False,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00272,30401963,theta,theta_local:273:30401962:1,30401962.0,1.0,30401963.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.230017736660166,16.230017736660166,0.0,0.0,positive,positive,True,True,False,0.0584108084726998,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00273,109547591,theta,theta_local:274:109546815:776,109546815.0,776.0,109547591.0,False,True,True,True,0.0,False,True,False,776.0,0.0,0.0,-109.57283284869368,-109.57283284869368,0.0,0.0,negative,negative,True,True,False,0.0689354203592449,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00274,109494199,theta,theta_local:275:109492961:1238,109492961.0,1238.0,109494199.0,False,True,True,True,0.0,False,True,False,1238.0,0.0,0.0,-108.80604725032116,-108.80604725032116,0.0,0.0,negative,negative,True,True,False,0.0837417020986148,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00275,108562160,theta,theta_local:276:108561847:313,108561847.0,313.0,108562160.0,False,True,True,True,0.0,False,True,False,313.0,0.0,0.0,-16.954684245508304,-16.954684245508304,0.0,0.0,negative,negative,True,True,False,0.0551202378966553,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00276,7103683,theta,theta_local:277:7103682:1,7103682.0,1.0,7103683.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,14.776123939910772,14.776123939910772,0.0,0.0,positive,positive,True,True,False,0.0630902209402763,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00277,30401417,theta,theta_local:278:30401416:1,30401416.0,1.0,30401417.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.229999777132257,16.229999777132257,0.0,0.0,positive,positive,True,True,False,0.0591615064749945,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00278,40863643,theta,theta_local:279:40862800:843,40862800.0,843.0,40863643.0,False,True,True,True,0.0,False,True,False,843.0,0.0,0.0,-1.7644553033559305,-1.7644553033559305,0.0,0.0,negative,negative,True,True,False,0.0829200752976066,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00279,33913261,theta,theta_local:280:33913260:1,33913260.0,1.0,33913261.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.339316675800756,16.339316675800756,0.0,0.0,positive,positive,True,True,False,0.058191274874661,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00280,108810601,theta,theta_local:281:108810600:1,108810600.0,1.0,108810601.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.505119323301336,17.505119323301336,0.0,0.0,positive,positive,True,True,False,0.0544870044829864,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00281,1512877,theta,theta_local:282:1512876:1,1512876.0,1.0,1512877.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,13.229523694026316,13.229523694026316,0.0,0.0,positive,positive,True,True,False,0.0708017239099497,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00282,17591999,theta,theta_local:283:17591998:1,17591998.0,1.0,17591999.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,15.682954754372712,15.682954754372712,0.0,0.0,positive,positive,True,True,False,0.0606328476734683,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00283,30400757,theta,theta_local:284:30400756:1,30400756.0,1.0,30400757.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.229978067382206,16.229978067382206,0.0,0.0,positive,positive,True,True,False,0.0592359497084479,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00284,187503637,theta,theta_local:285:187502433:1204,187502433.0,1204.0,187503637.0,False,True,True,True,0.0,False,True,False,1204.0,0.0,0.0,-118.1895832631717,-118.1895832631717,0.0,0.0,negative,negative,True,True,False,0.0793621467961531,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00285,1188899,theta,theta_local:286:1188898:1,1188898.0,1.0,1188899.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,12.988538226732649,12.988538226732649,0.0,0.0,positive,positive,True,True,False,0.0732650773543473,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00286,108554851,theta,theta_local:287:108554850:1,108554850.0,1.0,108554851.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.50276614237342,17.50276614237342,0.0,0.0,positive,positive,True,True,False,0.0546923953449301,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00287,108533473,theta,theta_local:288:108533470:3,108533470.0,3.0,108533473.0,False,True,True,True,0.0,False,True,False,3.0,0.0,0.0,34.005138362130026,34.005138362130026,0.0,0.0,positive,positive,True,True,False,0.06296609300304,positive_harmless,True,False,False,False,0.0,0.0166509310690229,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00288,187420763,theta,theta_local:289:187420762:1,187420762.0,1.0,187420763.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.04886671672199,18.04886671672199,0.0,0.0,positive,positive,True,True,False,0.0528698455510337,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00289,1200061,theta,theta_local:290:1200060:1,1200060.0,1.0,1200061.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,12.997882946799592,12.997882946799592,0.0,0.0,positive,positive,True,True,False,0.0734962713434768,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00290,22052747,theta,theta_local:291:22052746:1,22052746.0,1.0,22052747.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,15.908947732596488,15.908947732596488,0.0,0.0,positive,positive,True,True,False,0.0591697378973292,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00291,1196119,theta,theta_local:292:1196118:1,1196118.0,1.0,1196119.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,12.994592706870844,12.994592706870844,0.0,0.0,positive,positive,True,True,False,0.072507583675384,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00292,179406523,theta,theta_local:293:179405418:1105,179405418.0,1105.0,179406523.0,False,True,True,True,0.0,False,True,False,1105.0,0.0,0.0,-97.72642586632604,-97.72642586632604,0.0,0.0,negative,negative,True,True,False,0.0771394318911972,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00293,40836767,theta,theta_local:294:40836766:1,40836766.0,1.0,40836767.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.525093385541517,16.525093385541517,0.0,0.0,positive,positive,True,True,False,0.0575917731273201,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00294,30775879,theta,theta_local:295:30775878:1,30775878.0,1.0,30775879.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.242241791771498,16.242241791771498,0.0,0.0,positive,positive,True,True,False,0.0597981788803012,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00295,12422077,theta,theta_local:296:12422076:1,12422076.0,1.0,12422077.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,15.334985850761935,15.334985850761935,0.0,0.0,positive,positive,True,True,False,0.0608018746772307,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00296,604724143,theta,theta_local:297:604718720:5423,604718720.0,5423.0,604724143.0,True,False,True,True,0.0,False,True,False,5423.0,0.0,0.0,-287.04929571977755,-287.04929571977755,0.0,0.0,negative,negative,True,True,False,0.1444593757832343,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00297,30423259,theta,theta_local:298:30423255:4,30423255.0,4.0,30423259.0,False,True,True,True,0.0,False,True,False,4.0,0.0,0.0,30.46143587930456,30.46143587930456,0.0,0.0,positive,positive,True,True,False,0.0588683256744303,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00298,39651863,theta,theta_local:299:39651244:619,39651244.0,619.0,39651863.0,False,True,True,True,0.0,False,True,False,619.0,0.0,0.0,-24.148225995829307,-24.148225995829307,0.0,0.0,negative,negative,True,True,False,0.0700647985436921,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
