q,N_total,d_emp,g,g2,total_abs_weighted_discrepancy,max_interval_abs_component
1427,10,6.058182787491064e-05,4.914241570355722e-07,2.4149770211812275e-13,2.628083022965515e-12,2.395372322403873e-13
1553,12,7.269819344989277e-05,4.1489368764147876e-07,1.7213677204474493e-13,2.368580959761336e-12,5.532578844004375e-13
1669,17,0.00010298910738734809,3.5920933714382596e-07,1.2903134789130682e-13,2.2553634640868286e-12,3.0794424844421607e-13
1423,10,6.058182787491064e-05,4.941917641954113e-07,2.44225499798573e-13,2.2205750749015075e-12,2.3875111773773233e-13
1493,10,6.058182787491064e-05,4.489224962245618e-07,2.015314076164917e-13,2.216300956090686e-12,4.0220817535965066e-13
1453,11,6.66400106624017e-05,4.7398846122489995e-07,2.246650613743485e-13,2.2088620881597956e-12,3.3928825942059744e-13
1489,10,6.058182787491064e-05,4.513384894242365e-07,2.0370643203575164e-13,2.0846755434315545e-12,3.3712398845188285e-13
1571,12,7.269819344989277e-05,4.05437730846108e-07,1.6437975359364112e-13,2.0719102670252248e-12,2.9979243781786735e-13
1597,11,6.66400106624017e-05,3.9233964686293066e-07,1.5393039850052914e-13,1.993237611184513e-12,4.2785798490317674e-13
1483,11,6.66400106624017e-05,4.5499921285136175e-07,2.070242836953588e-13,1.9738908712513102e-12,2.4888165252993957e-13
1543,15,9.087274181236596e-05,4.2029062255968755e-07,1.7664420741160975e-13,1.9602749167369286e-12,4.385060339852596e-13
1697,13,7.875637623738383e-05,3.4744999499672006e-07,1.2072149902322079e-13,1.9586479231220948e-12,3.197387149077572e-13
1487,12,7.269819344989277e-05,4.5255380638481014e-07,2.0480494767338022e-13,1.9570035492849475e-12,2.313593894730584e-13
1741,14,8.48145590248749e-05,3.301049073395525e-07,1.0896924984965456e-13,1.867266053952625e-12,4.4492905344935225e-13
1531,10,6.058182787491064e-05,4.269071007458067e-07,1.8224967266719035e-13,1.8615951806750932e-12,4.145659469165746e-13
1637,9,5.452364508741958e-05,3.7339458996046496e-07,1.3942351981174376e-13,1.7844750975229082e-12,2.6637489094635104e-13
1721,17,0.00010298910738734809,3.378241422645028e-07,1.1412515109674702e-13,1.6950695506092865e-12,5.265067113329978e-13
1523,11,6.66400106624017e-05,4.314052681485725e-07,1.8611050538634174e-13,1.6652958669355503e-12,2.810633262072022e-13
1549,11,6.66400106624017e-05,4.170399173927332e-07,1.739222926989377e-13,1.6227184030516366e-12,2.882478621499787e-13
1759,15,9.087274181236596e-05,3.233815883339445e-07,1.0457565167338475e-13,1.571048556454142e-12,2.6327702411945403e-13
1663,14,8.48145590248749e-05,3.618068052965622e-07,1.3090416435890448e-13,1.5706913640357868e-12,2.2795022109334924e-13
1619,12,7.269819344989277e-05,3.8174612203201933e-07,1.457301016864854e-13,1.5619834446038795e-12,2.6026524249071596e-13
1511,9,5.452364508741958e-05,4.3828699909274593e-07,1.9209549357372468e-13,1.548857634565213e-12,1.8953989942418512e-13
1871,18,0.00010904729017483916,2.8581472917625336e-07,8.169005941409505e-14,1.5419885810671939e-12,2.271649382194945e-13
1747,12,7.269819344989277e-05,3.278406904062667e-07,1.0747951828605762e-13,1.504330391231005e-12,1.3048656576476042e-13
1559,8,4.8465462299928513e-05,4.1170527501500666e-07,1.6950123347518225e-13,1.4727361725013407e-12,5.560949921915118e-13
1601,5,3.029091393745532e-05,3.9038101186758275e-07,1.523973344267578e-13,1.4066835488792166e-12,3.3108700821961887e-13
1699,10,6.058182787491064e-05,3.46632225288762e-07,1.2015389960863906e-13,1.4008885142331955e-12,1.939833340270282e-13
1621,9,5.452364508741958e-05,3.808044112382998e-07,1.4501199961854814e-13,1.3953221063219933e-12,3.177023100944623e-13
1783,17,0.00010298910738734809,3.14732040288219e-07,9.905625718398512e-14,1.390400208067628e-12,1.3734989659745885e-13
1811,11,6.66400106624017e-05,3.050724394507476e-07,9.306919331243007e-14,1.385531488019699e-12,2.586909271665639e-13
1693,12,7.269819344989277e-05,3.490942400846763e-07,1.218667884602976e-13,1.3642205339151958e-12,1.4795357255548468e-13
1667,13,7.875637623738383e-05,3.6007204321440635e-07,1.2965187630459732e-13,1.3625378069869056e-12,1.2809981768817792e-13
1657,9,5.452364508741958e-05,3.6443254936603314e-07,1.3281108303742617e-13,1.3319535704454244e-12,2.53741533769407e-13
1733,12,7.269819344989277e-05,3.331605340696625e-07,1.1099594146158275e-13,1.316474563452751e-12,1.9823211049514541e-13
1613,12,7.269819344989277e-05,3.8459230907684e-07,1.4791124420105563e-13,1.314389069547472e-12,2.8416098977712164e-13
1607,11,6.66400106624017e-05,3.8747044569175486e-07,1.5013334628456715e-13,1.2975939277437841e-12,1.8322951511765714e-13
1847,13,7.875637623738383e-05,2.932928041783666e-07,8.602066898280971e-14,1.294701067158569e-12,2.278313173594599e-13
1499,6,3.6349096724946385e-05,4.453347180274166e-07,1.9832301108055865e-13,1.2590998915099556e-12,3.4366088416387596e-13
1777,14,8.48145590248749e-05,3.1686159992293925e-07,1.0040127350572482e-13,1.1151812370873112e-12,1.8562794429846923e-13
1831,14,8.48145590248749e-05,2.984424289632408e-07,8.906788340547904e-14,1.0952458538235602e-12,2.598047987433541e-13
1753,10,6.058182787491064e-05,3.255996895081361e-07,1.0601515780779465e-13,1.089322991134724e-12,1.0502607863325838e-13
1579,9,5.452364508741958e-05,4.013385443129927e-07,1.61072627151272e-13,1.0749494509459322e-12,2.1700395669858402e-13
1567,6,3.6349096724946385e-05,4.075109151798631e-07,1.6606514599072958e-13,1.0648306500435683e-12,3.9738892646605725e-13
1583,9,5.452364508741958e-05,3.993122246243071e-07,1.5945025273441307e-13,1.050733754433563e-12,1.5746806428487765e-13
1709,10,6.058182787491064e-05,3.4258636259614685e-07,1.1736541583685862e-13,1.0482101203155333e-12,1.9817012454849903e-13
1801,15,9.087274181236596e-05,3.084706027515578e-07,9.515411276190937e-14,1.022584182256497e-12,9.383978166345691e-14
1787,13,7.875637623738383e-05,3.133242385751016e-07,9.81720784786672e-14,1.0111963170549933e-12,1.797781465497108e-13
1609,8,4.8465462299928513e-05,3.8650748742304634e-07,1.4938803783407632e-13,1.0084384894130337e-12,1.9133209658305005e-13
1879,12,7.269819344989277e-05,2.8338550460473107e-07,8.030734422007806e-14,9.514454276618e-13,1.5797582256196374e-13
1723,10,6.058182787491064e-05,3.370401003570603e-07,1.1359602924869727e-13,9.398632080337363e-13,1.8339593269688384e-13
1789,11,6.66400106624017e-05,3.12623877211345e-07,9.77336886026541e-14,8.999106505135226e-13,9.527178441154365e-14
1973,17,0.00010298910738734809,2.5701945842915877e-07,6.605900201121807e-14,8.922147335482894e-13,1.6327418048868206e-13
1949,12,7.269819344989277e-05,2.633899551499584e-07,6.937426847389711e-14,8.231760914573085e-13,1.5359878110623193e-13
1889,11,6.66400106624017e-05,2.803922800154328e-07,7.861983069225286e-14,7.961737939036056e-13,9.595119147660396e-14
2063,17,0.00010298910738734809,2.3507806707529502e-07,5.5261697619856904e-14,7.620949201381166e-13,8.535623266913523e-14
1823,8,4.8465462299928513e-05,3.0106825036594845e-07,9.064209137841342e-14,7.443341884963761e-13,1.3813493181276224e-13
1933,11,6.66400106624017e-05,2.6776944836280404e-07,7.170047747652037e-14,7.41678989458576e-13,1.4097366969660517e-13
1867,7,4.240727951243745e-05,2.8704107155876506e-07,8.239257676160409e-14,6.648209330170631e-13,1.391039225344853e-13
1877,10,6.058182787491064e-05,2.839898990472707e-07,8.065026276087899e-14,6.64620783360998e-13,7.900858680776597e-14
2221,15,9.087274181236596e-05,2.0281425054049997e-07,4.113362022230469e-14,6.640468351601809e-13,5.547080477799804e-14
1873,5,3.029091393745532e-05,2.8520450303685754e-07,8.134160855250088e-14,6.595004516858884e-13,1.767166723796078e-13
1979,8,4.8465462299928513e-05,2.5546294739864635e-07,6.526131749360355e-14,6.413104805925172e-13,1.1425890074504412e-13
1993,12,7.269819344989277e-05,2.518856157192745e-07,6.344636340627801e-14,6.39910920979491e-13,1.1331140900878404e-13
2029,13,7.875637623738383e-05,2.4302446867560414e-07,5.90608923750597e-14,6.385471930514249e-13,1.3887786029976143e-13
2239,11,6.66400106624017e-05,1.995656652860714e-07,3.982645476107228e-14,6.20715176176232e-13,1.5052627004058213e-13
1861,7,4.240727951243745e-05,2.888954371854651e-07,8.3460573626581e-14,6.170154566397367e-13,8.301461730645061e-14
2053,11,6.66400106624017e-05,2.3737429844026095e-07,5.6346557560006073e-14,6.013904210856036e-13,6.876788319032062e-14
1931,8,4.8465462299928513e-05,2.683245546483204e-07,7.199806662721948e-14,6.005151526917944e-13,1.0972218174756505e-13
2207,13,7.875637623738383e-05,2.0539608375395028e-07,4.2187551221459756e-14,5.899489415340908e-13,1.1173646385935048e-13
1913,11,6.66400106624017e-05,2.733991386833535e-07,7.474708903279957e-14,5.878948711186951e-13,7.453788086677414e-14
2243,15,9.087274181236596e-05,1.9885436025967198e-07,3.954305659428341e-14,5.827063439873386e-13,9.955260233276373e-14
1999,10,6.058182787491064e-05,2.503754379692349e-07,6.268785993828619e-14,5.751001421355424e-13,7.990911505297684e-14
1997,13,7.875637623738383e-05,2.508773179809795e-07,6.29394286773295e-14,5.746215107283124e-13,1.0039057358110923e-13
2003,8,4.8465462299928513e-05,2.4937618547204167e-07,6.218848188058613e-14,5.726316436322171e-13,1.0887900906038718e-13
2143,11,6.66400106624017e-05,2.1785040038725087e-07,4.7458796948885514e-14,5.590055496674264e-13,9.544259458373098e-14
2269,12,7.269819344989277e-05,1.9432221577072465e-07,3.776112354204407e-14,5.505676403234212e-13,8.360538679326255e-14
1951,10,6.058182787491064e-05,2.628500834549015e-07,6.909016637224869e-14,5.502200112983427e-13,1.1154311982402976e-13
1907,10,6.058182787491064e-05,2.751226909640354e-07,7.569249508329214e-14,5.398669790962452e-13,7.45919535532381e-14
2203,11,6.66400106624017e-05,2.0614280831646055e-07,4.2494857420596994e-14,5.290703200170128e-13,1.1811678681947892e-13
2081,13,7.875637623738383e-05,2.3102798210919307e-07,5.3373928517445634e-14,5.274262190047145e-13,7.213140488021581e-14
1901,7,4.240727951243745e-05,2.7686259309504693e-07,7.665289545531353e-14,5.252478220323751e-13,7.611328908865369e-14
2069,11,6.66400106624017e-05,2.3371628525727022e-07,5.4623301994457707e-14,5.173015255921889e-13,5.522755816739386e-14
2027,8,4.8465462299928513e-05,2.4350439841994866e-07,5.929439204986109e-14,5.084318281913721e-13,5.88173528495278e-14
1627,4,2.4232731149964257e-05,3.780000922320225e-07,1.428840697274175e-13,5.08027631291377e-13,1.250800425737122e-13
2153,10,6.058182787491064e-05,2.158309404876398e-07,4.658299487177911e-14,4.3714968383690016e-13,4.548802667661776e-14
2273,12,7.269819344989277e-05,1.9363873518276398e-07,3.74959597631806e-14,4.3607674450762114e-13,1.0446150049395565e-13
2341,9,5.452364508741958e-05,1.825503747759194e-07,3.332463933082863e-14,4.213844983204547e-13,9.699285814758134e-14
2129,10,6.058182787491064e-05,2.2072560452328566e-07,4.87197924921699e-14,4.1927131953871277e-13,8.0628827461991e-14
2011,9,5.452364508741958e-05,2.473955434166809e-07,6.120455490243485e-14,4.145339942194282e-13,8.245740332608211e-14
2039,6,3.6349096724946385e-05,2.4064597079231723e-07,5.79104832585768e-14,3.926739554719182e-13,1.3857805402791198e-13
2131,9,5.452364508741958e-05,2.203113881159631e-07,4.853710773358252e-14,3.7384387991404174e-13,4.7123919434553054e-14
2371,13,7.875637623738383e-05,1.7795905873894652e-07,3.166942658725182e-14,3.73027956847939e-13,1.0613803050586072e-13
2311,12,7.269819344989277e-05,1.8732169316332017e-07,3.508941672957307e-14,3.681538084278084e-13,8.651886172865872e-14
2087,8,4.8465462299928513e-05,2.2970119090879438e-07,5.2762637104918405e-14,3.669021202095496e-13,5.206708806186712e-14
2287,11,6.66400106624017e-05,1.9127473517056543e-07,3.658602431456994e-14,3.6504104388075903e-13,3.6990747760939293e-14
2089,8,4.8465462299928513e-05,2.2926146628297468e-07,5.2560819922219536e-14,3.621056028644865e-13,5.122599047754926e-14
2179,8,4.8465462299928513e-05,2.107098773626372e-07,4.4398652418177604e-14,3.4918569395573597e-13,6.766177535290277e-14
2251,5,3.029091393745532e-05,1.9744311170344044e-07,3.898378235913726e-14,3.4662799951840914e-13,8.469323901839393e-14
2339,9,5.452364508741958e-05,1.8286276040114238e-07,3.343878914152561e-14,3.4505242327261284e-13,6.590398698857402e-14
2293,13,7.875637623738383e-05,1.902748253467378e-07,3.620450916073158e-14,3.4078377613347685e-13,6.549737999089858e-14
2437,13,7.875637623738383e-05,1.6844851505896034e-07,2.8374902225568788e-14,3.2890655509132937e-13,2.8196125867538717e-14
2267,12,7.269819344989277e-05,1.9466531387251212e-07,3.789458442508366e-14,3.277686645870819e-13,3.764664632045224e-14
2113,6,3.6349096724946385e-05,2.240818024064593e-07,5.0212654169727466e-14,3.2692706971326296e-13,5.008489124610125e-14
2459,10,6.058182787491064e-05,1.6544726517325143e-07,2.7372797553308174e-14,3.2226889739836023e-13,6.419057503856006e-14
2521,14,8.48145590248749e-05,1.574079321005144e-07,2.4777257088160152e-14,3.1798635739479076e-13,2.515882438559332e-14
2141,7,4.240727951243745e-05,2.182576924923719e-07,4.763642033209478e-14,3.167461502997306e-13,1.1293051707507703e-13
2017,5,3.029091393745532e-05,2.45925506213062e-07,6.04793546061508e-14,3.126287193839179e-13,1.074936935108486e-13
2309,8,4.8465462299928513e-05,1.8764641111227035e-07,3.521117560331518e-14,3.0374881192119866e-13,7.001961109334803e-14
2633,13,7.875637623738383e-05,1.4429897824779482e-07,2.082219512335756e-14,3.0216591921370686e-13,3.432673828261608e-14
2237,10,6.058182787491064e-05,1.9992274984945816e-07,3.996910590736902e-14,3.007864936336605e-13,6.614687746326585e-14
2381,11,6.66400106624017e-05,1.7646705889411624e-07,3.114062287473949e-14,2.930364570769173e-13,3.743681438493272e-14
2557,12,7.269819344989277e-05,1.5300598620620434e-07,2.341083181493319e-14,2.8995358908411443e-13,5.1832982322685306e-14
2281,5,3.029091393745532e-05,1.9228254766684358e-07,3.6972578137251974e-14,2.8786493736480335e-13,4.335126957093705e-14
2099,5,3.029091393745532e-05,2.2708166901393418e-07,5.1566084402153956e-14,2.847184115694515e-13,5.1263059540158816e-14
2473,11,6.66400106624017e-05,1.6357895039893633e-07,2.6758073013617674e-14,2.8359349140915334e-13,3.2656760573863397e-14
2383,12,7.269819344989277e-05,1.7617091115242905e-07,3.103618993627705e-14,2.710102081353626e-13,5.995148142901512e-14
2111,6,3.6349096724946385e-05,2.2450670264760755e-07,5.0403259533701276e-14,2.6993619449156407e-13,4.230165604207876e-14
2393,9,5.452364508741958e-05,1.7470129572457012e-07,3.05205427278437e-14,2.690902098031643e-13,6.377130448273926e-14
2161,6,3.6349096724946385e-05,2.142355219634257e-07,4.5896858870941456e-14,2.6668926144717435e-13,4.54964646239484e-14
2753,12,7.269819344989277e-05,1.3199131602733594e-07,1.7421707506628068e-14,2.657464239150315e-13,5.599441027774588e-14
2399,9,5.452364508741958e-05,1.7382833617426778e-07,3.021629045711425e-14,2.6274366628442723e-13,5.956928971073566e-14
2297,11,6.66400106624017e-05,1.8961256843117594e-07,3.595292610706738e-14,2.5720501955523763e-13,3.635064606800122e-14
2333,10,6.058182787491064e-05,1.8380474348577609e-07,3.378418372787195e-14,2.542420185063095e-13,5.851782643308327e-14
2467,8,4.8465462299928513e-05,1.6437576167618566e-07,2.7019391026626186e-14,2.50177436781111e-13,3.9881698879789355e-14
2503,8,4.8465462299928513e-05,1.5968048573526316e-07,2.5497857524649583e-14,2.39974529003876e-13,5.815481325751533e-14
2447,9,5.452364508741958e-05,1.6707427219940917e-07,2.791381243096227e-14,2.349362659714147e-13,5.83246584991096e-14
2137,6,3.6349096724946385e-05,2.190757108130513e-07,4.799416706824369e-14,2.303078026855171e-13,4.708002568684135e-14
1987,3,1.8174548362473193e-05,2.5340949809207986e-07,6.421637372327982e-14,2.280987256093529e-13,6.38055532596363e-14
2551,13,7.875637623738383e-05,1.537267200098385e-07,2.3631904444983282e-14,2.2474661826820296e-13,4.327605207505275e-14
2617,12,7.269819344989277e-05,1.4606916199537487e-07,2.1336200086031066e-14,2.2441671337626017e-13,3.89125260120142e-14
2689,8,4.8465462299928513e-05,1.3835024526731482e-07,1.9140790365526167e-14,2.1871193393786515e-13,4.7393360415192705e-14
2441,8,4.8465462299928513e-05,1.678967904849531e-07,2.8189332255148232e-14,2.184629701861487e-13,2.804724651710234e-14
2749,13,7.875637623738383e-05,1.3237577989190723e-07,1.752334710199067e-14,2.177372429614732e-13,4.1205014908344924e-14
2213,6,3.6349096724946385e-05,2.0428358156512275e-07,4.173178169707416e-14,2.1760414190718922e-13,3.3931817265161275e-14
2357,11,6.66400106624017e-05,1.8007985461072858e-07,3.242875403662114e-14,2.144542073556001e-13,5.530133385293449e-14
2677,11,6.66400106624017e-05,1.395936039327427e-07,1.9486374258931435e-14,2.090545394640044e-13,3.918831150113507e-14
2819,10,6.058182787491064e-05,1.2588208725592408e-07,1.5846299891908083e-14,2.058404269627415e-13,3.716036332472415e-14
2539,8,4.8465462299928513e-05,1.5518354955057292e-07,2.4081934051115122e-14,2.033394908889912e-13,6.078184098709354e-14
2351,6,3.6349096724946385e-05,1.8100038915083666e-07,3.276114087275431e-14,2.013135250198417e-13,3.132737206715669e-14
2861,12,7.269819344989277e-05,1.2221263531994045e-07,1.4935928231844754e-14,2.012004336761733e-13,3.306903873104925e-14
2579,8,4.8465462299928513e-05,1.5040620202982193e-07,2.262202560903561e-14,1.9448204726090055e-13,3.2118106900458905e-14
2713,8,4.8465462299928513e-05,1.3591285050565018e-07,1.8472302932571216e-14,1.8949391623532022e-13,4.5738158867187554e-14
2411,6,3.6349096724946385e-05,1.721019325326004e-07,2.961907518145574e-14,1.889565863453504e-13,4.326101119338645e-14
2083,3,1.8174548362473193e-05,2.3058444394330757e-07,5.316918578864435e-14,1.7928051871970516e-13,5.260871674430911e-14
2417,7,4.240727951243745e-05,1.7124835944071657e-07,2.932600061113686e-14,1.748154118797571e-13,2.824403737387526e-14
2549,8,4.8465462299928513e-05,1.5396809657864412e-07,2.3706174764050686e-14,1.696373228435927e-13,2.2162011877307972e-14
2423,4,2.4232731149964257e-05,1.7040112083041236e-07,2.9036541980260794e-14,1.6745028592006811e-13,5.4961611249322115e-14
