candidate_id,block_id,x,y,h,right_endpoint,p_star,source,E_theta,E_theta_normalized,E_theta_sign,Q_R2Q,Q_threshold_0p75_flag,Q_threshold_1p00_flag,near_forbidden_flag,forbidden_flag,positive_harmless_flag,negative_transfer_flag,channel_full,channel_inferred,theta_negative_and_near_forbidden_flag,theta_positive_and_near_forbidden_flag,theta_zero_and_near_forbidden_flag,theta_unknown_and_near_forbidden_flag,theta_negative_and_forbidden_flag,theta_positive_and_forbidden_flag,theta_zero_and_forbidden_flag,theta_unknown_and_forbidden_flag,schur_projection_proxy,schur_projection_sign,spf_class,scale_ratio,post_P0_flag,tail_flag,finite_certificate_flag,valid_scale_flag,coordinate_available_flag,finite_certificate_coordinate_excluded_flag,threshold_negative_transfer_pass_flag,failure_type,status
cand_00361,362.0,3441017,3441016.0,1.0,3441017.0,3441017.0,theta,14.051277625191709,0.062025329723603036,positive,0.0664152882950914,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00362,363.0,17998027,17998026.0,1.0,17998027.0,17998027.0,theta,15.70577269874159,0.05627638236899266,positive,0.0607228067308972,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00363,364.0,12783557,12783556.0,1.0,12783557.0,12783557.0,theta,15.36367029369691,0.05737643198325684,positive,0.0625314742892232,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00364,365.0,1196653,1196652.0,1.0,1196653.0,1196653.0,theta,12.995039051118322,0.06634823277333693,positive,0.071617662491785,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00365,366.0,178000301,178000300.0,1.0,178000301.0,178000301.0,theta,17.99729579926617,0.049868199091902835,positive,0.0530150818740687,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00366,367.0,444929,444928.0,1.0,444929.0,444929.0,theta,12.005669997857035,0.07097753971041117,positive,0.0781852146270972,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00367,368.0,108530371,108530370.0,1.0,108530371.0,108530371.0,theta,17.50254060882601,0.051125593407958046,positive,0.0550780849806609,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00368,369.0,33877069,33877068.0,1.0,33877069.0,33877069.0,theta,16.33824891278976,0.05434943594565349,positive,0.0580315698450999,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00369,370.0,179411671,179411668.0,3.0,179411671.0,179411909.0,theta,35.01038711128105,0.05596179427631391,positive,0.0609062405598658,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00370,371.0,30801703,30801702.0,1.0,30801703.0,30801703.0,theta,16.243080538623037,0.054630941394565896,positive,0.0590182314704876,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00371,372.0,179380241,179380240.0,1.0,179380241.0,179380241.0,theta,18.005018362169785,0.04984906094844845,positive,0.0524959052411155,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00372,373.0,1198289,1198288.0,1.0,1198289.0,1198289.0,theta,12.996405263957271,0.06634225473323002,positive,0.0723746919761434,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00373,374.0,30339893,30339892.0,1.0,30339893.0,30339893.0,theta,16.22797400518101,0.05467589335697937,positive,0.0584872273607094,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00374,375.0,33866071,33866070.0,1.0,33866071.0,33866071.0,theta,16.337924215703186,0.05435039147950108,positive,0.0578606794756717,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00375,376.0,15937,15936.0,1.0,15937.0,15937.0,theta,8.676398728859631,0.092664202109152,positive,0.1034376505744083,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00376,377.0,187427707,187426768.0,939.0,187427707.0,187427707.0,theta,-24.65274645334739,-0.002217137039940156,negative,0.0744485929586305,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00377,378.0,108563563,108563562.0,1.0,108563563.0,108563563.0,theta,17.502846393512364,0.05112479676136765,positive,0.054274460944475,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00378,379.0,604681513,604678930.0,2583.0,604681513.0,604681513.0,theta,-197.01518438104904,-0.009481260249097082,negative,0.1005708971627918,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_00379,380.0,3280747,3280746.0,1.0,3280747.0,3280747.0,theta,14.00358169833306,0.06220842909104436,positive,0.0681975726185681,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00380,381.0,22053061,22053060.0,1.0,22053061.0,22053061.0,theta,15.908961971084082,0.05564266840843207,positive,0.0603424434897043,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00381,382.0,604365031,604363228.0,1803.0,604365031.0,604365031.0,theta,-144.9856360139354,-0.008351763252946825,negative,0.0869939928500895,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_00382,383.0,31019393,31019392.0,1.0,31019393.0,31019393.0,theta,16.250123147500577,0.0546100101027406,positive,0.0578361073290868,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00383,384.0,30977831,30977830.0,1.0,30977831.0,30977831.0,theta,16.248782377590423,0.05461399376535054,positive,0.0578287310274751,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00384,385.0,7048859,7048858.0,1.0,7048859.0,7048859.0,theta,14.76837631771867,0.059396218779368584,positive,0.0650198321388196,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00385,386.0,4995779,4995778.0,1.0,4995779.0,4995779.0,theta,14.42410391386088,0.060630193956175554,positive,0.0665766157119201,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00386,387.0,12802553,12802552.0,1.0,12802553.0,12802553.0,theta,15.365155162126715,0.05737156483498693,positive,0.061787082836556,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00387,388.0,30333337,30333336.0,1.0,30333337.0,30333337.0,theta,16.22775789669213,0.0546765369575494,positive,0.0585540342059468,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00388,389.0,12783647,12783646.0,1.0,12783647.0,12783647.0,theta,15.363677333966155,0.05737640890450268,positive,0.0620305679197299,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00389,390.0,179409773,179409772.0,1.0,179409773.0,179409773.0,theta,18.00518298213642,0.04984865314471885,positive,0.0528986214654153,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00390,391.0,12807943,12807942.0,1.0,12807943.0,12807943.0,theta,15.36557608330525,0.057370185275841916,positive,0.0627475897600344,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00391,392.0,3439379,3439378.0,1.0,3439379.0,3439379.0,theta,14.050801489797482,0.06202715225945877,positive,0.0675932165846349,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00392,393.0,30801247,30801246.0,1.0,30801247.0,30801247.0,theta,16.243065734137215,0.05463098541170894,positive,0.0584941961271208,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00393,394.0,3277457,3277456.0,1.0,3277457.0,3277457.0,theta,14.002578374778016,0.062212292280136625,positive,0.0667620359967211,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00394,395.0,33870359,33870358.0,1.0,33870359.0,33870359.0,theta,16.33805082408824,0.05435001888641545,positive,0.0592817646450739,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00395,396.0,1196399,1196398.0,1.0,1196399.0,1196399.0,theta,12.994826769896724,0.06634916173317579,positive,0.073189163234131,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00396,397.0,7049759,7049758.0,1.0,7049759.0,7049759.0,theta,14.76850398980699,0.0593957704321283,positive,0.0639775221679599,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00397,398.0,39691853,39691852.0,1.0,39691853.0,39691853.0,theta,16.49665651049233,0.05388722254956077,positive,0.0570431336777607,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00398,399.0,3266671,3266670.0,1.0,3266671.0,3266671.0,theta,13.999281981502422,0.06222498804531172,positive,0.0678918946863361,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00399,400.0,31019929,31019925.0,4.0,31019929.0,31019993.0,theta,30.5002807892536,0.05124936259272219,positive,0.058517488803213,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
