candidate_id,block_id,x,y,h,p_star,post_P0_flag,post_P0_by_pstar,finite_certified_flag,finite_zone_flag,threshold_relevant_flag,forbidden_flag,near_forbidden_flag,positive_harmless_flag,negative_transfer_flag,row_regime,Q_R2Q,Q_delta_D,Q_exc,epsilon,E_theta,epsilon_abs,Q_R2Q_recon,Q_R2Q_reconstruction_error,E_theta_sign,Q_R2Q_gt_0p75,Q_delta_D_gt_0p75,E_theta_positive,E_theta_nonnegative,E_theta_negative,positive_harmless_bound,positive_subthreshold_bound,Q_R2Q_minus_Q_delta_D,Q_exc_plus_abs_epsilon,direct_threshold_sign_counterexample,direct_delta_counterexample,endpoint_sign_bridge_counterexample,positive_harmless_counterexample_0p305,positive_harmless_counterexample_0p75,thresholdtransfer_failure_flag,Q_R2Q_bin,Q_delta_D_bin
hexc_00909,910,33486917,33486916,1,33486917,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0589292298645833,0.0566374422188908,0.0,0.0022917876456925,16.326665383202304,0.0022917876456925,0.0589292298645833,0.0,positive,False,False,True,True,False,True,True,0.002291787645692503,0.0022917876456925,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00910,911,179436233,179436232,1,179436233,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0536850831213623,0.0517216131045405,0.0,0.0019634700168217,18.005330454866257,0.0019634700168217,0.0536850831213622,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.001963470016821796,0.0019634700168217,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00911,912,187510061,187510060,1,187510061,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0524473870154861,0.0516041763130337,0.0,0.0008432107024523,18.04934306060183,0.0008432107024523,0.052447387015486,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0008432107024523988,0.0008432107024523,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00912,913,109594997,109594996,1,109594997,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.054632572985037,0.0530746105076697,0.0,0.0015579624773673,17.51230228362608,0.0015579624773673,0.054632572985037,0.0,positive,False,False,True,True,False,True,True,0.0015579624773673015,0.0015579624773673,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00913,914,604814239,604814238,1,604814239,True,True,False,False,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0493688680772857,0.0486640814352671,0.0,0.0007047866420186,19.220431925872564,0.0007047866420186,0.049368868077285695,6.938893903907228e-18,positive,False,False,True,True,False,True,True,0.0007047866420186039,0.0007047866420186,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00914,915,179143049,179143048,1,179143049,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0536214877934271,0.0517259866724769,0.0,0.0018955011209501,18.00369520107414,0.0018955011209501,0.053621487793427,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0018955011209501951,0.0018955011209501,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00915,916,604811353,604811352,1,604811353,True,True,False,False,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0502642768158267,0.04866409273265,4.4488679727808455e-15,0.0016001840831722,19.220427154148123,0.0016001840831722,0.05026427681582665,4.85722573273506e-17,positive,False,False,True,True,False,True,True,0.0016001840831766992,0.0016001840831766489,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00916,917,617647,617646,1,617647,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0774150599023891,0.0731793413150955,3.197279706797315e-16,0.0042357185872932,12.333672375833435,0.0042357185872932,0.07741505990238902,8.326672684688674e-17,positive,False,False,True,True,False,True,True,0.004235718587293602,0.00423571858729352,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00917,918,39641051,39641050,1,39641051,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0584684694230504,0.056101565466197,1.4856743577442814e-15,0.0023669039568519,16.495375780697184,0.0023669039568519,0.05846846942305038,2.0816681711721685e-17,positive,False,False,True,True,False,True,True,0.0023669039568534056,0.0023669039568533857,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00918,919,108548719,108548718,1,108548719,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0545307991961619,0.0531016373367823,0.0,0.0014291618593796,17.502709653205585,0.0014291618593796,0.0545307991961619,0.0,positive,False,False,True,True,False,True,True,0.0014291618593796004,0.0014291618593796,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00919,920,33920959,33920958,1,33920959,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0581434284620721,0.0565961763621818,0.0,0.0015472520998902,16.33954364089398,0.0015472520998902,0.058143428462072,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0015472520998902964,0.0015472520998902,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00920,921,108540463,108540462,1,108540463,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0549539576212059,0.053101851745115,2.6566422567748547e-15,0.0018521058760882,17.502633592298928,0.0018521058760882,0.05495395762120586,3.469446951953614e-17,positive,False,False,True,True,False,True,True,0.001852105876090894,0.0018521058760908567,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00921,922,30808091,30808090,1,30808091,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0588642345773177,0.0569060713535577,1.5294314575575596e-15,0.0019581632237584,16.24328790825076,0.0019581632237584,0.058864234577317626,7.632783294297951e-17,positive,False,False,True,True,False,True,True,0.0019581632237600025,0.0019581632237599296,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00922,923,3291647,3291646,1,3291647,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0684103219780649,0.0652002298566927,0.0,0.0032100921213722,14.006898605381958,0.0032100921213722,0.0684103219780649,0.0,positive,False,False,True,True,False,True,True,0.0032100921213722017,0.0032100921213722,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00923,924,109683781,109683780,1,109683781,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0551290948259741,0.0530723302399947,0.0,0.0020567645859793,17.51311206563655,0.0020567645859793,0.055129094825974,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0020567645859793995,0.0020567645859793,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00924,925,109773101,109773100,1,109773193,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0550956797823624,0.0530700334604548,0.0,0.0020256463219075,17.513926075241702,0.0020256463219075,0.0550956797823623,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.002025646321907597,0.0020256463219075,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00925,926,111004819,111004818,1,111004819,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0553538355119092,0.0530386407864781,0.0,0.002315194725431,17.525084172748645,0.002315194725431,0.0553538355119091,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0023151947254310967,0.002315194725431,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00926,927,39639401,39639400,1,39639401,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0580108520218464,0.0561016964280408,0.0,0.0019091555938056,16.495334156312897,0.0019091555938056,0.058010852021846394,6.938893903907228e-18,positive,False,False,True,True,False,True,True,0.0019091555938056046,0.0019091555938056,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00927,928,33489931,33489930,1,33489931,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0578008375393387,0.0566371536187742,0.0,0.0011636839205644,16.32675538445175,0.0011636839205644,0.0578008375393386,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0011636839205644983,0.0011636839205644,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00928,929,109769447,109769446,1,109769447,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0550907910074587,0.0530701319873542,0.0,0.0020206590201045,17.513892787844487,0.0020206590201045,0.0550907910074587,0.0,positive,False,False,True,True,False,True,True,0.0020206590201045024,0.0020206590201045,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00929,930,604143751,604143750,1,604143751,True,True,False,False,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0499265506780113,0.048666707682567,4.449354001873224e-15,0.0012598429954398,19.219322725926347,0.0012598429954398,0.049926550678011244,5.551115123125783e-17,positive,False,False,True,True,False,True,True,0.0012598429954443005,0.0012598429954442493,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00930,931,40884761,40884760,1,40884761,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0572384388419331,0.0560045383757134,0.0,0.0012339004662197,16.526267959896458,0.0012339004662197,0.057238438841933095,6.938893903907228e-18,positive,False,False,True,True,False,True,True,0.0012339004662197048,0.0012339004662197,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00931,932,108810703,108810702,1,108810703,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0547312475022079,0.0530948429642106,0.0,0.0016364045379972,17.50512026070956,0.0016364045379972,0.0547312475022078,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0016364045379972936,0.0016364045379972,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00932,933,108532727,108532726,1,108532727,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0549057081271222,0.0531020526654187,0.0,0.0018036554617034,17.502562316799608,0.0018036554617034,0.0549057081271221,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0018036554617034961,0.0018036554617034,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00933,934,7118443,7118442,1,7118443,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0639860467502799,0.0620797401325145,9.13324886862577e-16,0.0019063066177644,14.778199579698969,0.0019063066177644,0.06398604675027982,8.326672684688674e-17,positive,False,False,True,True,False,True,True,0.0019063066177653978,0.0019063066177653133,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00934,935,177978791,177978790,1,177978791,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0526763305513066,0.0517434327655703,0.0,0.0009328977857362,17.99717494947184,0.0009328977857362,0.0526763305513065,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0009328977857362974,0.0009328977857362,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00935,936,39649187,39649186,1,39649187,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0585131648548839,0.0561009197938843,1.485639504442834e-15,0.0024122450609981,16.495581001421293,0.0024122450609981,0.058513164854883885,1.3877787807814457e-17,positive,False,False,True,True,False,True,True,0.0024122450609996016,0.002412245060999586,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00936,937,604698079,604698078,1,604698079,True,True,False,False,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0500423855703042,0.0486645361957419,4.448950395359241e-15,0.0013778493745578,19.22023984845652,0.0013778493745578,0.05004238557030415,4.85722573273506e-17,positive,False,False,True,True,False,True,True,0.0013778493745622983,0.0013778493745622488,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00937,938,39693569,39693568,1,39693569,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0571426503152974,0.0560974002341289,0.0,0.0010452500811685,16.496699742611202,0.0010452500811685,0.0571426503152974,0.0,positive,False,False,True,True,False,True,True,0.0010452500811685,0.0010452500811685,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00938,939,3269009,3269008,1,3269009,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0682460248436658,0.0652295661588534,0.0,0.0030164586848124,13.999997438838074,0.0030164586848124,0.0682460248436658,0.0,positive,False,False,True,True,False,True,True,0.003016458684812401,0.0030164586848124,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00939,940,3277531,3277530,1,3277531,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0659166392050288,0.0652184957312538,5.050996537368379e-16,0.0006981434737744,14.002600953003942,0.0006981434737744,0.06591663920502869,1.1102230246251565e-16,positive,False,False,True,True,False,True,True,0.0006981434737750036,0.0006981434737749051,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00940,941,178299293,178299292,1,178299293,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0537060290310206,0.0517386175960202,2.5196479886351746e-15,0.0019674114349978,17.99897411759836,0.0019674114349978,0.053706029031020515,8.326672684688674e-17,positive,False,False,True,True,False,True,True,0.001967411435000399,0.0019674114350003197,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00941,942,178037383,178037382,1,178037383,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0532726980772996,0.0517425517746324,0.0,0.0015301463026672,17.99750410305984,0.0015301463026672,0.0532726980772996,0.0,positive,False,False,True,True,False,True,True,0.0015301463026672,0.0015301463026672,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00942,943,3291163,3291162,1,3291163,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0663088578637002,0.0652008546779488,0.0,0.0011080031857513,14.006751555717493,0.0011080031857513,0.0663088578637001,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0011080031857513967,0.0011080031857513,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00943,944,109489841,109489840,1,109489841,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0553662236802841,0.053077313907212,0.0,0.002288909773072,17.51134232666114,0.002288909773072,0.055366223680284,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.002288909773072098,0.002288909773072,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00944,945,180620701,180620700,1,180620701,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0532484287553092,0.051704023744314,0.0,0.0015444050109951,18.011909815855688,0.0015444050109951,0.0532484287553091,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0015444050109951965,0.0015444050109951,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00945,946,109592773,109592772,1,109592773,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.053857183474842,0.053074667653594,2.6538737528380955e-15,0.0007825158212453,17.512281990523043,0.0007825158212453,0.053857183474841946,5.551115123125783e-17,positive,False,False,True,True,False,True,True,0.0007825158212480046,0.0007825158212479539,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
