row_id,candidate_id,block_id,source,x,y,h,right_endpoint,p_star,post_P0_flag,finite_zone_flag,finite_certificate_flag,coordinate_available_flag,finite_certificate_coordinate_excluded_flag,E_theta,E_theta_sign,E_theta_normalized,Q_R2Q,Q_exc,Q_O2,accumulation_proxy,positive_harmless_flag,negative_transfer_flag,channel_compatible_flag,O2_applicable_flag,B3_applicable_flag,endpoint_repaid_flag,near_forbidden_flag,forbidden_flag,known_pstar_110312593_flag,finite_certification_mode,finite_certification_pass_flag,failure_type,status
finite_00294,cand_00294,295.0,theta,30775879.0,30775878.0,1.0,30775879.0,30775879.0,False,True,True,True,False,16.242241791771498,positive,0.0546334352933119,0.0597981788803012,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00295,cand_00295,296.0,theta,12422077.0,12422076.0,1.0,12422077.0,12422077.0,False,True,True,True,False,15.334985850761935,positive,0.0574706162903115,0.0608018746772307,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00297,cand_00297,298.0,theta,30423259.0,30423255.0,4.0,30423259.0,30423359.0,False,True,True,True,False,30.46143587930456,positive,0.0512995389049249,0.0588683256744303,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00298,cand_00298,299.0,theta,39651863.0,39651244.0,619.0,39651863.0,39651863.0,False,True,True,True,False,-24.148225995829307,negative,-0.0031708800815248,0.0700647985436921,0.0057408280408995,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00299,cand_00299,300.0,theta,108555463.0,108555462.0,1.0,108555463.0,108555463.0,False,True,True,True,False,17.50277178006044,positive,0.0511249911460346,0.0542277324548623,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00301,cand_00301,302.0,theta,30848879.0,30848878.0,1.0,30848879.0,30848879.0,False,True,True,True,False,16.24461097054039,positive,0.0546263914492982,0.0591459350334649,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00302,cand_00302,303.0,theta,155849.0,155848.0,1.0,155849.0,155849.0,False,True,True,True,False,10.956642868748848,positive,0.0766406167450937,0.0823330539773264,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00304,cand_00304,305.0,theta,30386689.0,30386676.0,13.0,30386689.0,30386821.0,False,True,True,True,False,55.9180601763964,positive,0.0522437191890102,0.0656901337841472,0.0172880108593613,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00305,cand_00305,306.0,theta,17997751.0,17997750.0,1.0,17997751.0,17997751.0,False,True,True,True,False,15.705757363609788,positive,0.0562764307389862,0.0614815788836374,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00306,cand_00306,307.0,theta,17642591.0,17642590.0,1.0,17642591.0,17642591.0,False,True,True,True,False,15.68582647984297,positive,0.056339366663129,0.0615114980157123,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00307,cand_00307,308.0,theta,2275513.0,2275512.0,1.0,2275513.0,2275513.0,False,True,True,True,False,13.637716079452618,positive,0.0636495014821801,0.0691152327817433,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00308,cand_00308,309.0,theta,108834839.0,108833866.0,973.0,108834839.0,108834839.0,False,True,True,True,False,-84.74379677806667,negative,-0.0079333618545738,0.0759633517847871,0.0033723912730158,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00309,cand_00309,310.0,theta,3459473.0,3459472.0,1.0,3459473.0,3459473.0,False,True,True,True,False,14.056626823294508,positive,0.0620048615490405,0.0675533283624984,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00310,cand_00310,311.0,theta,1516759.0,1516758.0,1.0,1516759.0,1516759.0,False,True,True,True,False,13.232086379526844,positive,0.0653267699687681,0.0704701582316363,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00311,cand_00311,312.0,theta,12785933.0,12785932.0,1.0,12785933.0,12785933.0,False,True,True,True,False,15.363856140188712,positive,0.0573758227648104,0.0626516042594357,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00312,cand_00312,313.0,theta,33868273.0,33868272.0,1.0,33868273.0,33868273.0,False,True,True,True,False,16.33798923441809,positive,0.0543502001366919,0.0584495095176475,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00313,cand_00313,314.0,theta,30402367.0,30402366.0,1.0,30402367.0,30402367.0,False,True,True,True,False,16.23003102518748,positive,0.0546697680258361,0.0585071691732537,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00314,cand_00314,315.0,theta,33926353.0,33926350.0,3.0,33926353.0,33926539.0,False,True,True,True,False,31.67940523101436,positive,0.0608321023847929,0.0662381750517639,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00316,cand_00316,317.0,theta,12783493.0,12783492.0,1.0,12783493.0,12783493.0,False,True,True,True,False,15.36366528725307,positive,0.0573764483949254,0.0614653493746613,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00317,cand_00317,318.0,theta,30820421.0,30820420.0,1.0,30820421.0,30820421.0,False,True,True,True,False,16.24368804772401,positive,0.0546291351911239,0.0586821462517961,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00318,cand_00318,319.0,theta,109684921.0,109684920.0,1.0,109684921.0,109684921.0,False,True,True,True,False,17.51312245909733,positive,0.0510980393823076,0.0544238599579058,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00320,cand_00320,321.0,theta,109471009.0,109470995.0,14.0,109471009.0,109471171.0,False,True,True,True,False,60.04468101919571,positive,0.0468319996160824,0.0605347509168848,0.0102675552005105,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00321,cand_00321,322.0,theta,39669379.0,39669378.0,1.0,39669379.0,39669379.0,False,True,True,True,False,16.496090138221277,positive,0.0538888612061281,0.0582727770264986,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00322,cand_00322,323.0,theta,179438221.0,179438217.0,4.0,179438221.0,179438351.0,False,True,True,True,False,34.01068305675338,positive,0.0470797305413001,0.0532141645529486,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00323,cand_00323,324.0,theta,109683631.0,109683630.0,1.0,109683631.0,109683631.0,False,True,True,True,False,17.51311069806788,positive,0.0510980699903657,0.055032164231841,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00324,cand_00324,325.0,theta,1190201.0,1190200.0,1.0,1190201.0,1190201.0,False,True,True,True,False,12.989632758387462,positive,0.0663718991999174,0.0715945211420518,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00325,cand_00325,326.0,theta,187501387.0,187501386.0,1.0,187501387.0,187501387.0,False,True,True,True,False,18.04929680068071,positive,0.0497396115884831,0.0525393820764277,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00326,cand_00326,327.0,theta,109497079.0,109497076.0,3.0,109497079.0,109497203.0,False,True,True,True,False,34.02281684386655,positive,0.0573232309088009,0.0638594994842023,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00327,cand_00327,328.0,theta,33488869.0,33488866.0,3.0,33488869.0,33489013.0,False,True,True,True,False,31.65344728612889,positive,0.0608733598856568,0.0671490711147243,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00328,cand_00328,329.0,theta,109452151.0,109452148.0,3.0,109452151.0,109452269.0,False,True,True,True,False,34.021996050826246,positive,0.0573243900613778,0.0627535154340644,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00329,cand_00329,330.0,theta,187419913.0,187418830.0,1083.0,187419913.0,187419913.0,False,True,True,True,False,-73.41046525155639,negative,-0.006147600946629,0.0766870226372487,0.0044724201538576,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00330,cand_00330,331.0,theta,33415939.0,33415938.0,1.0,33415939.0,33415939.0,False,True,True,True,False,16.324543559684656,positive,0.0543897978214996,0.0587411588277256,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00331,cand_00331,332.0,theta,40835099.0,40835098.0,1.0,40835099.0,40835099.0,False,True,True,True,False,16.525052539162417,positive,0.053805192767221,0.0578586384299054,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00332,cand_00332,333.0,theta,445001.0,445000.0,1.0,445001.0,445001.0,False,True,True,True,False,12.005831808336865,positive,0.0709767302044906,0.0776707266078231,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00333,cand_00333,334.0,theta,40836461.0,40836460.0,1.0,40836461.0,40836461.0,False,True,True,True,False,16.525085892265995,positive,0.0538050965637877,0.0572224328808061,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00335,cand_00335,336.0,theta,12842771.0,12842770.0,1.0,12842771.0,12842771.0,False,True,True,True,False,15.368291642911316,positive,0.0573612866806101,0.0614933608736022,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00336,cand_00336,337.0,theta,3454739.0,3454738.0,1.0,3454739.0,3454739.0,False,True,True,True,False,14.055257469638663,positive,0.0620100999656106,0.0678335682776829,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00337,cand_00337,338.0,theta,108591737.0,108591025.0,712.0,108591737.0,108591737.0,False,True,True,True,False,-45.88831219329336,negative,-0.0050231115142068,0.0670776998596762,0.0047116498114509,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00338,cand_00338,339.0,theta,108529951.0,108529950.0,1.0,108529951.0,108530069.0,False,True,True,True,False,17.50253673893403,positive,0.0511255974816211,0.0549969698681508,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00339,cand_00339,340.0,theta,40882771.0,40882770.0,1.0,40882771.0,40882771.0,False,True,True,True,False,16.526219285319847,positive,0.0538018276172665,0.0576333796617081,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00340,cand_00340,341.0,theta,7102457.0,7102456.0,1.0,7102457.0,7102457.0,False,True,True,True,False,14.775951338485887,positive,0.0593696291556837,0.0646932136535411,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00341,cand_00341,342.0,theta,40863883.0,40863879.0,4.0,40863883.0,40864051.0,False,True,True,True,False,31.05151430036597,positive,0.0505474213053529,0.0574566735917498,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00342,cand_00342,343.0,theta,1518239.0,1518238.0,1.0,1518239.0,1518239.0,False,True,True,True,False,13.233061668549976,positive,0.0653226318701599,0.07170621495335,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00343,cand_00343,344.0,theta,109597217.0,109596735.0,482.0,109597217.0,109597217.0,False,True,True,True,False,-74.72895699034427,negative,-0.0099321572044368,0.0542204176570948,0.0062528487522781,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00344,cand_00344,345.0,theta,31018453.0,31018450.0,3.0,31018453.0,31018529.0,False,True,True,True,False,31.500185622358515,positive,0.0611180498705839,0.0692098295960013,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00345,cand_00345,346.0,theta,40845353.0,40845352.0,1.0,40845353.0,40845443.0,False,True,True,True,False,16.525303615149454,positive,0.0538044550444978,0.0574305097109247,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00346,cand_00346,347.0,theta,177979733.0,177979051.0,682.0,177979733.0,177979733.0,False,True,True,True,False,-55.09311664328777,negative,-0.0058455700262883,0.064256989998171,0.0034968755719729,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00347,cand_00347,348.0,theta,12783283.0,12783282.0,1.0,12783283.0,12783283.0,False,True,True,True,False,15.363648859683163,positive,0.0573765022463558,0.0626209646339798,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00348,cand_00348,349.0,theta,7051327.0,7051326.0,1.0,7051327.0,7051327.0,False,True,True,True,False,14.768726384026335,positive,0.0593949894643927,0.0640096837074059,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00349,cand_00349,350.0,theta,178894801.0,178894798.0,3.0,178894801.0,178894987.0,False,True,True,True,False,35.0046169630778,positive,0.0559695643377949,0.0624748732312566,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00350,cand_00350,351.0,theta,33843569.0,33843568.0,1.0,33843569.0,33843569.0,False,True,True,True,False,16.337259554044127,positive,0.0543523475814136,0.0573142485737193,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00351,cand_00351,352.0,theta,109712341.0,109712340.0,1.0,109712341.0,109712341.0,False,True,True,True,False,17.51337241663912,positive,0.0510973888768923,0.0539020807162376,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00352,cand_00352,353.0,theta,179664509.0,179664508.0,1.0,179664509.0,179664509.0,False,True,True,True,False,18.00660183085661,positive,0.0498451385866664,0.0530489105874725,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00353,cand_00353,354.0,theta,30784619.0,30784618.0,1.0,30784619.0,30784619.0,False,True,True,True,False,16.242525740093644,positive,0.0546325909865302,0.0583295511087164,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
